,LOC,EOF1,EOF2,EOF3,EOF4,AR_CAT
1986-12-13 09:00:00,R02,-0.2385826906772649,-0.09191625357226843,-0.2090744525679792,0.2925301992572136,3
1987-02-11 09:00:00,R01,0.1897429712195594,-0.4958594275050083,-0.2563389145726335,-0.2122223546046951,4
1987-12-11 09:00:00,R02,-0.4148365280501606,0.4152113966386046,-0.220878833780773,-0.09174470030398461,3
1987-12-29 09:00:00,R01,0.27866185020850204,0.021059579475740962,-0.1896745803474224,-0.19978986959704031,1
1987-12-30 09:00:00,R01,0.3860289172934548,0.19259447249803516,-0.24978393196982115,-0.201581065806619,1
1987-12-31 09:00:00,R01,0.4791016147125751,0.06504038258150352,-0.24214902113356163,-0.052320665617657164,1
1988-01-01 09:00:00,R01,0.21800665044045922,0.07442113742490575,-0.47203194514127617,0.1314078854528404,1
1988-01-20 09:00:00,R01,-0.14070535794454994,-0.22368769925598952,-0.3994206970752469,-0.012000896611838055,3
1988-02-18 09:00:00,R01,0.43872587336872054,0.1925020346717829,0.13433918075343443,0.11911413418814953,1
1988-02-19 09:00:00,R01,0.3716294416661602,-0.1935244482428315,-0.009667232403630589,0.18399754534011056,4
1988-02-23 09:00:00,R03,-0.20049233782214138,-0.1490809245754169,0.4806528563414841,0.24645308670204405,2
1988-02-24 09:00:00,R03,-0.09933776308745884,-0.11159602292874933,0.44972881745928417,0.271940763345768,2
1988-12-20 09:00:00,R01,0.2993221953033539,0.4898639039258381,-0.01182098704573517,0.3719733572650258,1
1988-12-27 09:00:00,R01,0.41769464919182137,0.2953922371120847,0.23620786389065102,-0.20501798520113002,1
1988-12-28 09:00:00,R01,0.44290343246203856,0.25394806705389156,0.053233585247528165,-0.07778544295765845,1
1988-12-29 09:00:00,R01,0.16589219254448503,0.08020976152530582,0.0006470428389032859,0.10377118261425416,1
1989-01-05 09:00:00,R01,0.2631671374230161,-0.3141162096857824,-0.07144829130349493,0.2972064661269386,4
1989-01-07 09:00:00,R02,-0.28192156373645944,-0.39896054638779394,-0.06348107159797622,0.3556944092004749,3
1989-01-08 09:00:00,R02/R03,-0.17560840082201667,-0.24586768725819236,0.09772440434544434,0.4898263159267839,3
1989-02-02 09:00:00,R01,0.43831659475494394,0.12259696021161257,-0.015468535071225692,-0.10774929324553512,1
1989-02-03 09:00:00,R01,0.27661081502222973,0.1766016003142083,-0.1347794199928235,-0.16822462794973164,1
1989-02-14 09:00:00,R03,-0.05095411656249269,-0.5315698208580594,0.12218384575715162,0.020644280340171975,4
1989-02-19 09:00:00,R03,-0.107608056219826,-0.09872824459074168,0.6678632926435655,0.19354615391746108,2
1989-02-23 09:00:00,R01,0.28516489162380687,-0.05734181730180698,0.08876518905498683,-0.09776537391479244,1
1989-12-06 09:00:00,R01,0.3565792609383343,0.08270345417551465,-0.12598114298552673,-0.16691168709540263,1
1989-12-07 09:00:00,R01,0.25944282126793744,0.14646686428835595,-0.28436130898903367,-0.3024888986562066,1
1989-12-16 09:00:00,R01,0.4264788473936682,0.27590371836448907,-0.029782168999312218,0.10434507425212451,1
1989-12-17 09:00:00,R01,0.3709708217584994,0.1302725863351095,-0.15290683017453435,0.1105247999046613,1
1989-12-25 09:00:00,R03,-0.44306072552054304,-0.04346491950195836,0.03731043435091498,0.14595351209714924,2
1989-12-26 09:00:00,R03,-0.4081027744181917,0.060388438926224,0.11934469667766724,0.0631123870962311,2
1990-01-17 09:00:00,R01/R02,0.3277264130883784,-0.18648010672089887,-0.011563773745095974,-0.4136047480373363,4
1990-01-18 09:00:00,R01/R02,0.41681095078925123,-0.23859562535452142,-0.20549915761532248,-0.4180930958222995,4
1990-01-19 09:00:00,R01/R02,0.33010000274606227,-0.047371432716844866,-0.3258708932361874,-0.29842440607261067,1
1990-01-26 09:00:00,R01,-0.14884193508802868,0.22503873242024472,-0.1828467649700452,-0.026329990840038994,3
1990-02-05 09:00:00,R01,0.3200924242278091,-0.12412093756412008,0.5650810220326543,0.33636187989035543,4
1990-02-06 09:00:00,R01,0.32385288251901306,-0.1288658424715128,0.41617497463570147,0.42918633831375264,4
1990-02-07 09:00:00,R01,0.16140769207825464,-0.15142829195496,0.12459719031972456,0.5596696273903425,4
1990-02-11 09:00:00,R01,0.3215918729267713,-0.05117767347080457,0.03015390216242191,0.49845151541364285,4
1990-12-18 09:00:00,R03,-0.24355071784733542,0.2821008386940643,0.09624432791964888,-0.307874266283895,2
1990-12-26 09:00:00,R01,0.252127643109028,0.2970655996406127,-0.18198638332950406,0.36871879725127843,1
1990-12-27 09:00:00,R01,0.16352343001517292,0.1640275655728232,-0.2422939628026928,0.49347137169978994,3
1990-12-28 09:00:00,R01,-0.17148012803423565,0.05139949256764282,-0.2597025697241772,0.5483673994761394,3
1990-12-29 09:00:00,R02,-0.39446899243144934,-0.056189553304457636,-0.028185001815133233,0.3829999598922726,3
1991-01-02 09:00:00,R03,-0.42249678169139754,-0.002404155549147515,0.49154690745003554,-0.08498301236297048,2
1991-01-24 09:00:00,R01,0.5009953708003699,-0.04614775717679968,0.25880317073074427,0.07314370051729581,1
1991-01-25 09:00:00,R01/R02,0.617245922485305,0.017349952889848856,0.15028627253534596,0.008858225754679698,1
1991-01-26 09:00:00,R01/R02,0.653747336752566,0.165025383113885,-0.08351090127101297,-0.07928050526189892,1
1991-01-27 09:00:00,R01,0.5353602124999658,0.16280176723589185,-0.3204822970684148,-0.24264220337294246,1
1991-02-08 09:00:00,R02,0.5094400472904166,-0.4183711923134941,-0.03865389673768483,0.03179060392772885,4
1991-02-09 09:00:00,R01,0.3980274138211362,-0.5542436612552971,-0.32794836920351844,-0.0027044590020402154,4
1991-02-10 09:00:00,R01/R02,0.11749752520462622,-0.4383856669292022,-0.4611603989052023,-0.13522229218993753,4
1991-02-18 09:00:00,R03,-0.2255961281957778,-0.003563550656652202,-0.3774382365412358,-0.27281141511999557,3
1991-02-26 09:00:00,R02,-0.37377514837897946,-0.0795843365880997,0.3876866093187849,0.3373439566189924,2
1991-12-04 09:00:00,R01,0.4011197282164909,0.2979652911447468,0.11851266500888738,0.10270759604168844,1
1991-12-05 09:00:00,R01,0.3613579023028821,0.3771920973055821,0.05984030592047763,0.18002035978789419,1
1991-12-10 09:00:00,R01,0.06830396572527504,0.382858819443285,0.12985442578666664,0.1652964748748687,1
1991-12-11 09:00:00,R01,0.10295671366911306,0.5030605206640882,0.13565736868081127,0.19837023445005056,1
1991-12-12 09:00:00,R01,0.18286839702018737,0.6028781898659692,0.18470108669269938,0.19854577120597697,1
1991-12-13 09:00:00,R01,0.21915172174652217,0.6272205961969967,0.21801143646287746,0.2516958306410559,1
1991-12-14 09:00:00,R01,0.32153562365641625,0.45404742263388026,0.25958170185832097,0.30994446804937226,1
1991-12-15 09:00:00,R01,0.4020649668041272,0.3915372741268899,0.20702021570235832,0.3233395594329829,1
1991-12-16 09:00:00,R01,0.34882621916174383,0.2889910191046823,0.0267804894605837,0.2948942921474501,1
1991-12-24 09:00:00,R03,-0.6553316980920034,-0.03844509995253337,0.3203640993212734,0.03998537090273488,2
1991-12-25 09:00:00,R03,-0.59305392968398,0.031332485307133916,0.37817781520371974,-0.2319346502329285,2
1991-12-26 09:00:00,R03,-0.4223449333095845,-0.22837923601289722,0.27961633399003005,-0.3883691368716552,2
1992-01-03 09:00:00,R01,0.5508215359822961,-0.0906085628780154,0.3345297530522532,0.11625905444401054,4
1992-01-04 09:00:00,R01,0.5084871610564468,-0.4254609107843181,0.06954844005184134,0.06110018218566659,4
1992-01-05 09:00:00,R01,0.23130921446195576,-0.36514913086281026,-0.17674809163534616,-0.20240902908341216,4
1992-01-06 09:00:00,R01,-0.06842255612104428,-0.004526148385044248,-0.2156697952889341,-0.3105552393495678,3
1992-01-23 09:00:00,R01,0.3256581841060571,-0.2156177852012292,-0.3634520317376112,-0.18052883671270004,4
1992-01-24 09:00:00,R01/R02,0.3856398691129648,-0.38855385558697964,-0.38379514984158447,-0.13398375192993725,4
1992-01-25 09:00:00,R01/R02,0.3074028841072669,-0.34216969223112126,-0.31726062093512236,0.013883193710711828,4
1992-01-27 09:00:00,R02,0.09111585674256957,-0.181950732551231,-0.160800523871112,0.3756300890997694,4
1992-01-28 09:00:00,R02,0.06913148583292278,-0.3172294005421888,-0.1724908605038158,0.3561324841997616,4
1992-01-29 09:00:00,R01/R02,-0.11981173068992863,-0.3293733058282361,-0.14470185789001397,0.3793827153269363,3
1992-02-12 09:00:00,R01,-0.0379342860881592,-0.5653382007206581,-0.26690758677078874,-0.204128905157323,4
1992-02-25 09:00:00,R01,0.24190058498344535,0.0858350336203149,0.5635715528955554,0.07743241844919532,1
1992-02-26 09:00:00,R01,0.3057544606912755,-0.3765978784090507,0.23420366733872935,-0.1895595240869036,4
1992-12-23 09:00:00,R01,0.3693425841670437,0.25123372500561036,-0.05563537712601211,-0.21424455106242754,1
1992-12-30 09:00:00,R01,0.41780077397688886,0.19646114359649958,-0.07843189014730148,0.2854894007873899,1
1992-12-31 09:00:00,R01,0.38364481830158803,0.24418231900343532,-0.31519591570198546,0.26808282770153,1
1993-01-05 09:00:00,R01/R02,0.18397768774580453,-0.12145190953922497,0.11299662271271486,0.5175052241900056,4
1993-01-07 09:00:00,R03,-0.25139873605053964,-0.01381027990320519,0.32084655217552144,0.426742948865122,2
1993-01-08 09:00:00,R03,-0.2033988742123419,0.007170676614861491,0.5016991373070603,0.4353212406256707,2
1993-01-09 09:00:00,R03,0.08226075416983929,-0.06895478372534576,0.5262489476442448,0.374990557799768,4
1993-01-12 09:00:00,R03,0.15410078587984596,-0.3666485957287131,0.5152875721185218,0.061042004590575266,4
1993-01-13 09:00:00,R03,0.07463165972501648,-0.5394877242373429,0.35507956899020204,-0.006099317435189679,4
1993-01-15 09:00:00,R02,-0.1483450983340264,-0.2983719811625218,-0.27488150243514575,-0.026044862472747767,3
1993-02-04 09:00:00,R01,0.6037730819733205,0.16439750239139195,0.20561902594739379,0.050053809485867504,1
1993-02-05 09:00:00,R01,0.6635426993022886,0.018672663812461972,0.13802629170345015,-0.1402498303717572,1
1993-02-06 09:00:00,R01,0.5361562491381228,-0.14239674568772767,0.033033310375776656,-0.24455814633453007,1
1993-02-07 09:00:00,R01,0.31864785411986907,-0.0762004558429485,-0.08680735448639004,-0.3134389198167467,1
1993-02-14 09:00:00,R01,0.11560232358040601,-0.23137478206425838,0.17554995268839002,-0.11062726975661627,4
1993-02-18 09:00:00,R03,-0.45759267781325536,-0.42620845311853883,0.20034198228406416,-0.2112116526973374,2
1993-02-19 09:00:00,R03,-0.4014409097790543,-0.3494805089914823,0.26410865547925816,-0.2490039697573871,2
1993-02-22 09:00:00,R01,-0.2526868131059683,-0.11343353572250851,0.06867890084540403,-0.18574269794064296,2
1993-02-25 09:00:00,R02,-0.30575411501350214,-0.160282427191205,-0.4305727919582114,0.15404295229782342,3
1993-02-26 09:00:00,R02,-0.47151378278196804,-0.2247004957945344,-0.20482600915093507,0.05728768408716199,3
1994-01-11 09:00:00,R02,-0.4524455241349686,-0.016152336674370733,-0.21264280192103985,0.301496033257419,3
1994-01-12 09:00:00,R02,-0.5248883925348278,-0.07404122317833145,-0.2115536613486552,0.2477162276075639,3
1994-01-15 09:00:00,R03,-0.5672422539544177,-0.035759198811862444,0.35002614406615523,-0.06743406883582263,2
1994-01-16 09:00:00,R03,-0.30182816409360874,-0.12709913469009929,0.35528375932755846,-0.16879543243359718,2
1994-01-25 09:00:00,R01,0.32730896537414367,0.021959013480272856,-0.2636489612631402,0.13574451511824134,1
1994-01-26 09:00:00,R01,0.2694367259272353,0.07993610610352554,-0.25119272310919954,0.1888810105753182,1
1994-01-27 09:00:00,R02,0.0865705104524191,0.18973374277345698,-0.2859148572746038,0.2745488870565348,3
1994-02-08 09:00:00,R02,-0.607617714934635,0.03594163319951332,-0.043290103252695805,-0.0996404289122461,2
1994-02-09 09:00:00,R03,-0.477280519594275,-0.05785522749207121,0.1711993509142906,-0.2917987729671001,2
1994-02-20 09:00:00,R02,-0.367558831829385,-0.17473068492032895,-0.43415766830355157,0.00048726416070541745,3
1994-02-21 09:00:00,R02,-0.4731747992567575,-0.2684054522128496,-0.10605174325153695,-0.19500237243440557,2
1994-02-22 09:00:00,R03,-0.26569808839299436,-0.5379061749510267,0.19048910407791345,-0.38288411602756456,2
1994-12-05 09:00:00,R01,0.4260369852105044,0.2669406956063533,-0.05241098386462363,-0.34194005216218765,1
1994-12-06 09:00:00,R01,0.21102798144292595,-0.06747263734431141,-0.09818101081225006,-0.36180376769818273,1
1994-12-07 09:00:00,R01,0.1187617434192911,-0.1855913904467638,-0.11060238510154805,-0.36746985636585716,4
1995-01-08 09:00:00,R03,-0.6557424285535469,0.05880283144490851,0.0072385794432436685,0.2296928775907022,3
1995-01-09 09:00:00,R03,-0.5881101836136757,-0.012087538998441503,-0.06465958413609905,0.22245848202209678,3
1995-01-17 09:00:00,R03,-0.3348933283851884,0.3269587480489163,0.3472675991062051,0.23786253382516806,2
1995-02-06 09:00:00,R01,0.31562805262644356,0.21145529336570384,0.39477374201621,0.4437153310872033,1
1995-02-07 09:00:00,R01,0.37221991124890064,-0.0831459545598083,0.3997076686420756,0.3477683516494276,4
1995-02-08 09:00:00,R01/R02,0.40759883859685603,-0.1385610174211699,0.3074685594310061,0.07257556611051302,4
1995-02-09 09:00:00,R01/R02,0.342736850489293,-0.05040787623824983,0.012497988876226497,-0.16275015536547807,1
1995-02-14 09:00:00,R02,-0.4592609940789008,-0.2578756147470415,-0.03883902723004845,0.04369058420692788,3
1995-02-15 09:00:00,R03,-0.35510510398655537,-0.28257635025713357,0.16944199898919896,-0.01651842522767297,2
1995-12-07 09:00:00,R01,0.25279858104755243,0.39879753959421166,-0.271058367958057,-0.33084250012294136,1
1995-12-17 09:00:00,R01/R02,0.4989028139348731,0.17311403420391716,-0.04332195141790272,-0.15994949242365064,1
1996-01-15 09:00:00,R02,-0.4004678446468418,-0.12839433786551993,-0.12009059070663482,0.3006250778179113,3
1996-01-16 09:00:00,R03,-0.2136377209273637,-0.046070984095859836,0.24927799550389426,0.2428532106472127,2
1996-02-06 09:00:00,R01,-0.019303951623300925,0.2962324835927506,-0.32789344558757694,0.12375326634260463,3
1996-02-21 09:00:00,R03,-0.13960606551657934,0.11275475769609435,0.10113972620032367,0.12891408533045529,2
1996-02-23 09:00:00,R02,-0.18130354580176575,-0.11692811187219526,-0.3348210953310455,0.3299326841650182,3
1996-02-24 09:00:00,R02,-0.31246873067488073,-0.03915150915709888,-0.35318590688285123,0.3101398110326685,3
1996-02-25 09:00:00,R02/R03,-0.3404207725168299,-0.07143737211790725,-0.216035179748784,0.13578129374383416,3
1996-02-26 09:00:00,R03,-0.14919241994683824,-0.005587040421814012,-0.1557485423374124,-0.026483724467113758,3
1997-01-18 09:00:00,R01,0.22806817542529054,-0.44573487526725347,-0.35564195768242585,0.03140329494325979,4
1997-02-23 09:00:00,R01,0.3203944122991742,0.023593282020363357,0.3519783031463268,-0.3317343289175296,1
1997-02-28 09:00:00,R01,0.0921457040070255,0.02241933385087263,-0.2670410865902543,-0.3582180601252672,1
1997-12-01 09:00:00,R03,-0.0032855975442759614,0.31406834446831094,-0.06460426356188613,0.5380697333765708,3
1997-12-08 09:00:00,R02,-0.5748244076544518,0.2430674416730769,-0.013360873505383512,0.21275090302145738,3
1997-12-09 09:00:00,R02/R03,-0.5103877114751114,0.2879754154709534,0.2663412240246017,0.18674967067471837,2
1997-12-10 09:00:00,R03,-0.15015157261541257,0.24920883959347162,0.32934215177028414,0.2547982923793235,2
1997-12-14 09:00:00,R03,-0.11645530160907448,0.1490983233109301,0.21495001201743727,0.4437412705944516,3
1998-01-03 09:00:00,R01,0.31273115564033355,-0.14558998316467742,0.05810124644397872,0.4614236252077936,4
1998-01-06 09:00:00,R01,0.41706885076680056,-0.07573099615242179,0.206236865923827,0.25895489641548014,4
1998-01-07 09:00:00,R01,0.037145491270488294,-0.34376840628947475,0.03984285947846106,0.38143455023244593,4
1998-01-21 09:00:00,R03,-0.24157497927466498,-0.2810400338331954,0.09147446432190344,0.28726069592587217,3
1998-01-26 09:00:00,R03,0.03371376134394707,-0.14033750997035366,0.13017199072490687,0.46719407510735445,4
1998-01-30 09:00:00,R01,0.3913320660519949,-0.10836652080591955,0.02490551556906431,0.5234693726657329,4
1998-02-09 09:00:00,R01,0.27549593438098263,-0.25685384072029566,0.22380615667903922,0.17358168506313862,4
1998-02-10 09:00:00,R01,0.3540426207910325,-0.4136081040987583,0.20628922229320748,0.21817428737562122,4
1998-02-13 09:00:00,R01,0.32491579986510816,-0.5508728317828214,0.017213421908778063,0.12839417059814884,4
1998-02-14 09:00:00,R01,0.010941356190682155,-0.5510196654603805,-0.05234057769820991,0.1067761885391767,4
1998-02-19 09:00:00,R03,-0.2081298302327346,-0.6702438145672365,0.3096661864832943,-0.18068779627851939,4
1998-02-24 09:00:00,R02,-0.4161254308858955,-0.27083867131610334,-0.21873439178711848,0.24152317576204788,3
1999-02-06 09:00:00,R01,0.15053622664543287,0.34327131314131953,-0.27890115969030854,0.10782358794956319,1
1999-02-21 09:00:00,R01,0.12823297313072335,0.44646858138359347,0.14178694624150415,0.1384255707928013,1
1999-02-22 09:00:00,R01,0.055395039536868,0.19462269099893295,-0.05506754309974108,0.2053153321276797,1
2000-01-12 09:00:00,R02,-0.29258647799966664,-0.04000199188478692,-0.2406631552826232,0.21937015882255972,3
2000-01-18 09:00:00,R01,0.2929334079089225,0.2704696346048501,0.02046040623464789,0.27186453170570457,1
2000-02-25 09:00:00,R03,-0.4641345218893189,0.1762340606776366,0.31262880548394195,-0.20126042805722472,2
2000-12-16 09:00:00,R01,0.15537861348345997,0.37937790523582676,-0.2960533497054161,0.09143324265052424,1
2000-12-31 09:00:00,R02/R03,-0.4454113476387591,0.35916996906636656,-0.39054706152491786,-0.13234307907224363,3
2001-01-01 09:00:00,R03,-0.4844665004991302,0.11168994791280853,-0.14310467308980204,-0.27040451989057473,2
2001-01-30 09:00:00,R02,-0.40393736530617314,0.17017288949898862,-0.2505238028572707,0.05420411551628416,3
2001-02-22 09:00:00,R01,0.20000309609169686,-0.2243543596079674,0.06077929451103077,-0.44318740579593296,4
2001-02-26 09:00:00,R03,-0.3498522917242815,-0.17284805209687473,-0.134563768654937,-0.3400248179582268,2
2001-12-06 09:00:00,R01,0.10846815777017114,0.39954566976721345,0.0797943149877212,-0.2427041999265407,1
2002-01-11 09:00:00,R01,0.4915754205927668,-0.23544892861543706,0.39500816089215457,0.16999668207909532,4
2002-01-12 09:00:00,R01,0.4836485826754175,-0.44434567272032194,0.19326712714574884,-0.10172697710167557,4
2002-01-13 09:00:00,R01,0.12367176951416575,-0.46545274502366774,-0.11809905229158761,-0.16412286248459615,4
2002-01-24 09:00:00,R03,-0.10056986894005635,-0.36748428626461627,0.11333962991742498,0.31148734773661846,4
2002-02-11 09:00:00,R02,-0.37674413847179394,0.3200918183405915,0.20449147588856084,0.3028983957721759,2
2002-12-12 09:00:00,R01,0.3850966579438787,0.5087786767004014,0.057319490883960336,0.11649253326341354,1
2002-12-13 09:00:00,R01,0.33239675162073185,0.4991706391670812,0.12446796204092547,0.20195556791581118,1
2002-12-14 09:00:00,R01,0.2116550757596612,0.2838426790219138,0.15501778904420035,0.2583804970066491,1
2003-02-15 09:00:00,R01,0.2613068815771384,-0.45361794906160724,-0.03701405251546491,0.18403761100718513,4
2003-02-16 09:00:00,R01,0.24081556913873714,-0.2832595615737687,-0.49971008891144414,0.1941746174063028,4
2003-02-17 09:00:00,R01/R02,-0.06269485602479018,-0.3171702559832486,-0.5615579096485361,0.2650747705034836,3
2003-02-18 09:00:00,R02,-0.3705479684951644,-0.16443216355343374,-0.37271149970123274,0.27034531177917653,3
2003-02-19 09:00:00,R02,-0.24733249534458057,0.0472239287145401,-0.013585100345835396,0.1654689081732078,3
2003-02-21 09:00:00,R01,0.23470619657410471,-0.28036106777760567,0.3084631977376466,-0.058707688155115755,4
2003-02-27 09:00:00,R01,0.12277645701227674,-0.35887224954781427,-0.008328078036924444,-0.3164637117926359,4
2003-12-06 09:00:00,R01,0.4000438056659233,0.3194887083522372,0.2618689607519568,0.0029327467763166463,1
2003-12-07 09:00:00,R01,0.30639837923782165,0.31509144366483005,0.07783340335603614,0.019993484308308832,1
2003-12-16 09:00:00,R03,-0.40987241230021343,0.2690204441440459,-0.00848086974292475,-0.3836279160516913,2
2003-12-17 09:00:00,R03,-0.32912592863771534,0.17158102172868817,0.04907007362952437,-0.5153565265856611,2
2004-01-08 09:00:00,R01,0.3406084677257992,0.18603808261357102,0.44410264845273556,0.2599746198300422,1
2004-01-15 09:00:00,R01,0.27195279133280675,-0.4488837463549146,-0.10012327864286973,0.09214103416236676,4
2004-01-21 09:00:00,R02,-0.3827125158508662,0.06621350904547567,-0.47914523785605706,0.3720786587439998,3
2004-02-07 09:00:00,R01,0.2631497416071009,-0.20040088633218595,0.06339554749486113,-0.2918775083915406,4
2004-12-16 09:00:00,R01,0.3737374717717277,0.23768385963051222,0.08318286388713876,-0.2575350688254637,1
2004-12-17 09:00:00,R01,0.303722911067572,0.17510085322714206,-0.2965775022897495,-0.14204139367308652,1
2004-12-18 09:00:00,R01,-0.11761382457499069,0.10689468243536358,-0.45546573387736644,-0.07265028238412506,3
2004-12-27 09:00:00,R01,0.2844111276149129,0.10501497958824138,-0.4023466484449687,0.06375951272807785,1
2004-12-28 09:00:00,R01,0.11269354309532172,0.17472217293512837,-0.47900355067270706,0.24372606835053395,3
2004-12-31 09:00:00,R01/R02,-0.37295619256064017,0.2570593271489177,-0.2884328043100622,0.42274177023216014,3
2005-01-01 09:00:00,R02,-0.481781064634608,0.2722500501867498,-0.1803980915685104,0.39426334720954004,3
2005-01-28 09:00:00,R03,-0.5053102313780345,-0.24983025066498912,-0.38438029097073867,-0.3086995836969578,3
2005-01-29 09:00:00,R03,-0.5527860425657712,-0.15413652791694288,-0.3823913497442943,-0.24728418869459878,3
2005-01-31 09:00:00,R03,-0.5858204682859869,0.11145955323947339,-0.059748885890414924,-0.1511224269723198,2
2005-02-01 09:00:00,R03,-0.38653707415753796,0.08622744006953038,0.0325383637911928,-0.12173409146016625,2
