,LOC,EOF1,EOF2,AR_CAT,EOF_CAT1,EOF_CAT2,EOF_CAT
1989-12-06 09:00:00,R01,-0.43663340660214284,-0.055209257817711944,1,1,0,1
1989-12-07 09:00:00,R01,-0.4238749105640716,-0.18892628071814155,1,1,0,1
1989-12-16 09:00:00,R01,-0.4136212388792867,0.12036664158867867,1,1,0,1
1989-12-17 09:00:00,R01,-0.392416907527607,-0.08124504757099354,1,1,0,1
1989-12-25 09:00:00,R03,0.4398117721405831,0.0705747691737508,3,1,0,1
1989-12-26 09:00:00,R03,0.4206215813285767,0.08706350312666007,3,1,0,1
1990-01-17 09:00:00,R01/R02,-0.4675049971560947,-0.19873561659072744,1,1,0,1
1990-01-18 09:00:00,R01/R02,-0.42202784092628165,-0.3771399516266043,4,1,1,2
1990-01-19 09:00:00,R01/R02,-0.11824815052259136,-0.4839904863910082,4,0,1,2
1990-01-26 09:00:00,R01,0.1364452572967821,0.005677356518368122,3,0,0,0
1990-02-05 09:00:00,R01,-0.28640218717320903,0.556083983114906,1,0,1,2
1990-02-06 09:00:00,R01,-0.3133705266752782,0.411562269407591,1,0,1,2
1990-02-07 09:00:00,R01,-0.12140103575151066,0.2564706062578006,1,0,0,0
1990-02-11 09:00:00,R01,0.004753612564176651,0.1445599357803127,2,0,0,0
1990-12-18 09:00:00,R03,0.14824122199509654,-0.3164925607521049,4,0,1,2
1990-12-26 09:00:00,R01,-0.0015734152677262868,-0.39928084729043073,4,0,1,2
1990-12-27 09:00:00,R01,0.13036738965910977,-0.3444078404667717,4,0,1,2
1990-12-28 09:00:00,R01,0.4653083373141332,-0.13079783125264893,3,1,0,1
1990-12-29 09:00:00,R02,0.5279956581194484,0.19838992753980417,3,1,0,1
1991-01-02 09:00:00,R03,0.29946213462720145,0.4069619984903876,2,0,1,2
1991-01-24 09:00:00,R01,-0.2560482485420691,0.2129820264647951,1,0,0,0
1991-01-25 09:00:00,R01/R02,-0.5266056625050871,0.049962800512837635,1,1,0,1
1991-01-26 09:00:00,R01/R02,-0.6605042815390576,-0.19563430124033487,1,1,0,1
1991-01-27 09:00:00,R01,-0.5991445267043929,-0.41631416781171776,4,1,1,2
1991-02-08 09:00:00,R02,-0.313713172142081,-0.07956580778314974,1,0,0,0
1991-02-09 09:00:00,R01,-0.30234359431437535,-0.32170813167754075,4,0,1,2
1991-02-10 09:00:00,R01/R02,-0.13612810395701525,-0.3621425695477287,4,0,1,2
1991-02-18 09:00:00,R03,0.4173280796173502,-0.20350470004332313,3,1,0,1
1991-02-26 09:00:00,R02,0.47740158627474083,0.3642619189299356,2,1,1,2
1991-12-04 09:00:00,R01,-0.46030227437159654,-0.026928089898641618,1,1,0,1
1991-12-05 09:00:00,R01,-0.2541824956579657,0.013687834136385411,1,0,0,0
1991-12-10 09:00:00,R01,0.20530345431219796,0.08144666152083611,2,0,0,0
1991-12-11 09:00:00,R01,0.05038412944550582,0.016414072976831152,2,0,0,0
1991-12-12 09:00:00,R01,-0.1014272552716798,0.026326689308881917,1,0,0,0
1991-12-13 09:00:00,R01,-0.23077049514461898,0.0734249939250019,1,0,0,0
1991-12-14 09:00:00,R01,-0.3397776999203031,0.1570044186479178,1,0,0,0
1991-12-15 09:00:00,R01,-0.5006194048482434,0.07719577984881963,1,1,0,1
1991-12-16 09:00:00,R01,-0.5570709782275942,-0.21335063008609018,1,1,0,1
1991-12-24 09:00:00,R03,0.40035840130930045,0.5244094043112665,2,1,1,2
1991-12-25 09:00:00,R03,0.363236143371561,0.4731737360830102,2,1,1,2
1991-12-26 09:00:00,R03,0.2951523710470937,0.3126289953958322,2,0,1,2
1992-01-03 09:00:00,R01,-0.6622025161211399,0.28386649507364553,1,1,0,1
1992-01-04 09:00:00,R01,-0.6132348158789271,-0.06669003173990942,1,1,0,1
1992-01-05 09:00:00,R01,-0.3582706542417544,-0.13088231647762394,1,0,0,0
1992-01-06 09:00:00,R01,-0.3172442595668573,-0.06398088308647146,1,0,0,0
1992-01-23 09:00:00,R01,-0.42680653960270826,-0.3585153541579426,4,1,1,2
1992-01-24 09:00:00,R01/R02,-0.45136371206506487,-0.396293082562987,4,1,1,2
1992-01-25 09:00:00,R01/R02,-0.40114876006291683,-0.4069150456424259,4,1,1,2
1992-01-27 09:00:00,R02,-0.11609549744046088,-0.3977610285423864,4,0,1,2
1992-01-28 09:00:00,R02,-0.0665979546077646,-0.4090757602462228,4,0,1,2
1992-01-29 09:00:00,R01/R02,0.00048085017421288344,-0.2716600501018507,4,0,0,0
1992-02-12 09:00:00,R01,-0.34822011926580726,-0.02357908393555271,1,0,0,0
1992-02-25 09:00:00,R01,-0.38827442501456544,0.5154926396761134,1,1,1,2
1992-02-26 09:00:00,R01,-0.5971612683918985,0.2900231545594534,1,1,0,1
1992-12-23 09:00:00,R01,-0.4440123637356368,0.06273181220040794,1,1,0,1
1992-12-30 09:00:00,R01,-0.3304256126571689,-0.2646023074372304,4,0,0,0
1992-12-31 09:00:00,R01,-0.20744025150116546,-0.43579308384911436,4,0,1,2
1993-01-05 09:00:00,R01/R02,-0.02123989560655888,0.1063029427606517,2,0,0,0
1993-01-07 09:00:00,R03,0.3201052409421761,0.41329692817588776,2,0,1,2
1993-01-08 09:00:00,R03,0.2185042678494337,0.531507164676184,2,0,1,2
1993-01-09 09:00:00,R03,-0.05450092094762169,0.5765098547126298,2,0,1,2
1993-01-12 09:00:00,R03,-0.28430310151143484,0.469795511197552,1,0,1,2
1993-01-13 09:00:00,R03,-0.26599736131958757,0.2844703084537322,1,0,0,0
1993-01-15 09:00:00,R02,-0.14166917885213684,-0.1737556281225618,4,0,0,0
1993-02-04 09:00:00,R01,-0.546206933746913,0.0862948364614613,1,1,0,1
1993-02-05 09:00:00,R01,-0.6250185994216466,0.01836309038503524,1,1,0,1
1993-02-06 09:00:00,R01,-0.6125236073130715,-0.05567722799853667,1,1,0,1
1993-02-07 09:00:00,R01,-0.5708859255402169,-0.11728533752779567,1,1,0,1
1993-02-14 09:00:00,R01,-0.3798068760345682,0.1396487458041207,1,0,0,0
1993-02-18 09:00:00,R03,0.23673390612730583,0.12299795961803706,2,0,0,0
1993-02-19 09:00:00,R03,0.23731236261602656,0.2508418176753936,2,0,0,0
1993-02-22 09:00:00,R01,0.3030997278132576,0.18877345763850448,2,0,0,0
1993-02-25 09:00:00,R02,0.5568824726274125,-0.43752698980641264,3,1,1,2
1993-02-26 09:00:00,R02,0.61788968300826,-0.3247105335841993,3,1,1,2
1994-01-11 09:00:00,R02,0.6163405289494579,-0.2373969032601648,3,1,0,1
1994-01-12 09:00:00,R02,0.6224314582562859,-0.15807850839433993,3,1,0,1
1994-01-15 09:00:00,R03,0.48494449398765715,0.5591664160215707,2,1,1,2
1994-01-16 09:00:00,R03,0.34472240129960213,0.3530043004879929,2,0,1,2
1994-01-25 09:00:00,R01,-0.07276229525233614,-0.3060700692487926,4,0,1,2
1994-01-26 09:00:00,R01,-0.10400147579687566,-0.3821680186510182,4,0,1,2
1994-01-27 09:00:00,R02,0.10392195671772791,-0.38595401031273313,4,0,1,2
1994-02-08 09:00:00,R02,0.3368725894752045,-0.13221226355356747,3,0,0,0
1994-02-09 09:00:00,R03,0.11463113964532778,-0.1830586884847295,4,0,0,0
1994-02-20 09:00:00,R02,0.5347516562441673,-0.15494897817011846,3,1,0,1
1994-02-21 09:00:00,R02,0.5608242453929895,0.16885463532350142,3,1,0,1
1994-02-22 09:00:00,R03,0.22995795226467522,0.4710873680005331,2,0,1,2
1994-12-05 09:00:00,R01,-0.6322904348668491,0.017582005057794642,1,1,0,1
1994-12-06 09:00:00,R01,-0.5527372696995304,-0.02420379126783926,1,1,0,1
1994-12-07 09:00:00,R01,-0.3532770851245502,-0.038294404203321794,1,0,0,0
1995-01-08 09:00:00,R03,0.6583702757216982,-0.13079830695375178,3,1,0,1
1995-01-09 09:00:00,R03,0.6580818316363283,-0.1604331396313771,3,1,0,1
1995-01-17 09:00:00,R03,0.33495311383181464,0.340302837967791,2,0,1,2
1995-02-06 09:00:00,R01,-0.14584655740008587,0.47525212226233476,2,0,1,2
1995-02-07 09:00:00,R01,-0.244394924336988,0.4851102400295405,1,0,1,2
1995-02-08 09:00:00,R01/R02,-0.3012652661546118,0.4558359793401919,1,0,1,2
1995-02-09 09:00:00,R01/R02,-0.3049039803308561,0.1149410761985064,1,0,0,0
1995-02-14 09:00:00,R02,0.3296527399821618,0.11687689713061557,2,0,0,0
1995-02-15 09:00:00,R03,0.20051698584351219,0.36260073087187017,2,0,1,2
1995-12-07 09:00:00,R01,-0.19736871170601908,-0.4093755310176257,4,0,1,2
1995-12-17 09:00:00,R01/R02,-0.517523416231812,-0.11431400114980698,1,1,0,1
1996-01-15 09:00:00,R02,0.4483276878155564,0.15475508619692446,3,1,0,1
1996-01-16 09:00:00,R03,0.2784066157698132,0.36763242518594375,2,0,1,2
1996-02-06 09:00:00,R01,0.2562562667780849,-0.38006400982046007,3,0,1,2
1996-02-21 09:00:00,R03,0.18419487538382934,-0.07802521753363514,3,0,0,0
1996-02-23 09:00:00,R02,0.4409754103536409,-0.3933943956160658,3,1,1,2
1996-02-24 09:00:00,R02,0.5623754768074536,-0.2809595220698586,3,1,0,1
1996-02-25 09:00:00,R02/R03,0.47056477031342,-0.18006708641737376,3,1,0,1
1996-02-26 09:00:00,R03,0.288019817802607,-0.1433443693900994,3,0,0,0
1997-01-18 09:00:00,R01,-0.26215947133108747,-0.13816754145989188,4,0,0,0
1997-02-23 09:00:00,R01,-0.3510571990148804,0.5742937442502892,1,0,1,2
1997-02-28 09:00:00,R01,-0.002063848058071875,-0.04998162998060992,4,0,0,0
1997-12-01 09:00:00,R03,0.3965632573946698,-0.14815178576475913,3,1,0,1
1997-12-08 09:00:00,R02,0.594648079301544,-0.0018115709298752425,3,1,0,1
1997-12-09 09:00:00,R02/R03,0.4187405972694025,0.20540073080443294,2,1,0,1
1997-12-10 09:00:00,R03,0.14763517904723172,0.12933097837496169,2,0,0,0
1997-12-14 09:00:00,R03,0.30721365928626754,0.012920176779287657,3,0,0,0
1998-01-03 09:00:00,R01,0.06814608479243209,0.049142261602816005,2,0,0,0
1998-01-06 09:00:00,R01,-0.2856794777549949,-0.00717328092113371,1,0,0,0
1998-01-07 09:00:00,R01,-0.13086852886057668,-0.09032741278883133,4,0,0,0
1998-01-21 09:00:00,R03,0.2614941620577665,-0.021447901283060834,3,0,0,0
1998-01-26 09:00:00,R03,0.23507362350172428,-0.19264583202772828,3,0,0,0
1998-01-30 09:00:00,R01,-0.023292852935244388,0.030122499852533832,1,0,0,0
1998-02-09 09:00:00,R01,-0.2296405808255761,0.25807669104554687,1,0,0,0
1998-02-10 09:00:00,R01,-0.34527056405850715,0.2107567599504528,1,0,0,0
1998-02-13 09:00:00,R01,-0.5403555464649765,-0.12580404181673965,1,1,0,1
1998-02-14 09:00:00,R01,-0.37159392019290144,-0.0629440940524205,1,0,0,0
1998-02-19 09:00:00,R03,-0.27620322746942605,0.32435822106404816,1,0,1,2
1998-02-24 09:00:00,R02,0.3658517257789751,-0.023214523104749432,3,1,0,1
1999-02-06 09:00:00,R01,0.3108319967733767,-0.16238687403213758,3,0,0,0
1999-02-21 09:00:00,R01,-0.02733039904097903,0.04540357168835661,1,0,0,0
1999-02-22 09:00:00,R01,0.013420307917307434,-0.14477726934855437,4,0,0,0
2000-01-12 09:00:00,R02,0.34283171310158284,-0.13949456547350308,3,0,0,0
2000-01-18 09:00:00,R01,-0.09362847096462037,0.022334452108167643,1,0,0,0
2000-02-25 09:00:00,R03,0.2998843040907418,0.45927837646439457,2,0,1,2
2000-12-16 09:00:00,R01,-0.0691452240928594,-0.5192692575994114,4,0,1,2
2000-12-31 09:00:00,R02/R03,0.6995849553661536,-0.14778526258579303,3,1,0,1
2001-01-01 09:00:00,R03,0.6360155635704018,0.11528433858713726,3,1,0,1
2001-01-30 09:00:00,R02,0.49069099859193177,-0.46261609329876874,3,1,1,2
2001-02-22 09:00:00,R01,-0.22729323259689463,0.3170062491987861,1,0,1,2
2001-02-26 09:00:00,R03,0.3406780347120159,-0.24648449467727548,3,0,0,0
2001-12-06 09:00:00,R01,-0.08208094657940213,0.4954970224751243,2,0,1,2
2002-01-11 09:00:00,R01,-0.6085117650518393,0.3051380584483191,1,1,1,2
2002-01-12 09:00:00,R01,-0.5839159211904192,0.16642186355853847,1,1,0,1
2002-01-13 09:00:00,R01,-0.3201214830672939,0.042606961972713055,1,0,0,0
2002-01-24 09:00:00,R03,0.07582057670549663,0.1235162868112589,2,0,0,0
2002-02-11 09:00:00,R02,0.41337505343578385,0.38494027441956663,2,1,1,2
2002-12-12 09:00:00,R01,-0.4211460355207425,-0.05717415679995581,1,1,0,1
2002-12-13 09:00:00,R01,-0.5290692621849972,-0.10660407081214836,1,1,0,1
2002-12-14 09:00:00,R01,-0.4827605884439907,-0.07254642744276435,1,1,0,1
2003-02-15 09:00:00,R01,-0.07456904765293115,-0.26740801396099523,4,0,0,0
2003-02-16 09:00:00,R01,0.016586305942528013,-0.5609148177437719,4,0,1,2
2003-02-17 09:00:00,R01/R02,0.15894334660287276,-0.6055038999125903,4,0,1,2
2003-02-18 09:00:00,R02,0.31763905336416937,-0.3881080877440602,3,0,1,2
2003-02-19 09:00:00,R02,0.2299574496190828,-0.010961500858864966,3,0,0,0
2003-02-21 09:00:00,R01,-0.09282335718574149,0.1604069905000019,1,0,0,0
2003-02-27 09:00:00,R01,-0.2720191141420725,0.003845867237913646,1,0,0,0
2003-12-06 09:00:00,R01,-0.4148153684774175,0.2869696088235295,1,1,0,1
2003-12-07 09:00:00,R01,-0.16442738449357888,0.061683507202121374,1,0,0,0
2003-12-16 09:00:00,R03,0.608100606324149,0.18230465701281548,3,1,0,1
2003-12-17 09:00:00,R03,0.516237680058712,0.30142998566590373,2,1,0,1
2004-01-08 09:00:00,R01,0.013856438293340342,0.47794792210234616,2,0,1,2
2004-01-15 09:00:00,R01,-0.16717905418280815,-0.11133479235730934,4,0,0,0
2004-01-21 09:00:00,R02,0.5118529445597993,-0.4153436067450563,3,1,1,2
2004-02-07 09:00:00,R01,-0.47027826454390526,0.07543607525324439,1,1,0,1
2004-12-16 09:00:00,R01,-0.6179356962460514,0.006746351684330567,1,1,0,1
2004-12-17 09:00:00,R01,-0.4897337730356188,-0.35272910850500877,4,1,1,2
2004-12-18 09:00:00,R01,-0.04636574282424237,-0.3241541443721841,4,0,1,2
2004-12-27 09:00:00,R01,0.009594775912199338,-0.49371617260014466,4,0,1,2
2004-12-28 09:00:00,R01,0.1571707459877901,-0.5787583823111729,4,0,1,2
2004-12-31 09:00:00,R01/R02,0.47656189390166015,-0.44730282137898514,3,1,1,2
2005-01-01 09:00:00,R02,0.560650199240818,-0.3087294862924196,3,1,1,2
2005-01-28 09:00:00,R03,0.5084818471509529,-0.4073987882918504,3,1,1,2
2005-01-29 09:00:00,R03,0.60380796011654,-0.383400718832739,3,1,1,2
2005-01-31 09:00:00,R03,0.6152718295247138,-0.13994972539204087,3,1,0,1
2005-02-01 09:00:00,R03,0.5481885080367088,-0.045269651254084414,3,1,0,1
2005-02-09 09:00:00,R01,-0.10149920321312637,-0.37727769601277683,4,0,1,2
2005-02-10 09:00:00,R01,-0.15389715991432915,-0.39741935101826775,4,0,1,2
2005-02-12 09:00:00,R01/R02,-0.3540801815304285,0.28290921037007055,1,0,0,0
2005-02-13 09:00:00,R01/R02/R03,-0.27048857612417415,0.2713849525793907,1,0,0,0
2005-02-15 09:00:00,R02/R03,0.33689161842726256,-0.17833833775666783,3,0,0,0
2005-12-26 09:00:00,R01,-0.1044687078570958,0.06754325071593428,1,0,0,0
2006-01-14 09:00:00,R01,-0.26576230146782853,0.06095879860972712,1,0,0,0
2006-01-15 09:00:00,R01/R02,-0.31436529115663703,-0.2821400199542973,4,0,0,0
2006-01-16 09:00:00,R01/R02,-0.266064784303004,-0.37974114493547545,4,0,1,2
2006-01-17 09:00:00,R02,-0.2711067939138635,-0.29317626579757944,4,0,0,0
2006-01-27 09:00:00,R01,0.009173894257810702,-0.13877882093704771,4,0,0,0
2006-01-28 09:00:00,R01,-0.2347303145258986,-0.1746372079953704,4,0,0,0
2006-02-10 09:00:00,R01,0.0029044443681557367,0.08232279993159597,2,0,0,0
2006-02-16 09:00:00,R03,-0.13101728229270823,0.2773450340270542,1,0,0,0
2006-02-17 09:00:00,R01/R02,-0.33267399001877174,-0.07159246887656082,1,0,0,0
2006-02-24 09:00:00,R01,0.17309210336390032,-0.6211607226506125,4,0,1,2
2006-02-25 09:00:00,R01,0.3768212147116912,-0.5773932982617814,3,1,1,2
2006-12-03 09:00:00,R01,-0.15548700023334602,-0.45781867168109536,4,0,1,2
2006-12-04 09:00:00,R01/R02,0.12564822915504512,-0.35406873758708346,4,0,1,2
2006-12-05 09:00:00,R02,0.16581078297751695,0.08628611425297808,2,0,0,0
2007-01-17 09:00:00,R01,-0.49958001743055663,0.12449467770675388,1,1,0,1
2007-02-10 09:00:00,R02,0.4905200417430221,-0.07507204400524024,3,1,0,1
2007-02-26 09:00:00,R01,0.01878975229896594,-0.04260263342547193,4,0,0,0
2007-02-27 09:00:00,R01,0.11983349051880626,-0.030775272229142007,3,0,0,0
2007-02-28 09:00:00,R02,0.2314777712346449,0.2956028207258251,2,0,0,0
2007-12-20 09:00:00,R01,-0.4241049585838157,-0.009563929162434514,1,1,0,1
2008-01-07 09:00:00,R01,-0.14396054892194632,-0.32196068326055916,4,0,1,2
2008-01-08 09:00:00,R01,-0.1493426752061545,-0.36313803184320304,4,0,1,2
2008-01-09 09:00:00,R02,-0.07494413577781292,-0.295989414839283,4,0,1,2
2008-01-15 09:00:00,R01/R02,-0.32166101532431807,-0.1370659523968368,1,0,0,0
2008-01-16 09:00:00,R01/R02,-0.1429448547024277,-0.37441613181976774,4,0,1,2
2008-01-20 09:00:00,R03,0.23386525335978145,0.38168767806029447,2,0,1,2
2008-01-23 09:00:00,R03,0.36079386026395316,0.3732278355805855,2,1,1,2
2008-01-24 09:00:00,R03,0.25427226979038264,0.413783835779913,2,0,1,2
2008-01-25 09:00:00,R03,0.2449183009903309,0.49312426557899036,2,0,1,2
2008-01-26 09:00:00,R03,0.08076370432337733,0.636381019237178,2,0,1,2
2008-02-08 09:00:00,R03,0.5101460077300508,0.2683814016345846,2,1,0,1
2008-02-09 09:00:00,R03,0.5391928459253189,0.24027776286154354,2,1,0,1
2008-02-20 09:00:00,R01,-0.4695552244920257,0.196200534335337,1,1,0,1
2008-02-21 09:00:00,R01,-0.34307724072335066,-0.11823243421203616,1,0,0,0
2008-12-19 09:00:00,R01,0.1934636131612122,-0.6306481874006011,4,0,1,2
2008-12-20 09:00:00,R02,0.349641092344387,-0.3454182779968144,3,0,1,2
2009-01-03 09:00:00,R01,-0.02518332333223464,-0.2196818977287321,4,0,0,0
2009-12-09 09:00:00,R01,-0.10420169477685777,-0.016756721232113077,1,0,0,0
2010-01-12 09:00:00,R03,0.5844045890050631,-0.22410776181469322,3,1,0,1
2010-01-13 09:00:00,R03,0.5466441629782786,-0.002317926962834969,3,1,0,1
2010-02-05 09:00:00,R01,-0.23832835143725722,0.2986922274895907,1,0,0,0
2010-02-06 09:00:00,R01,-0.22963616150628122,0.06952250629049156,1,0,0,0
2010-02-07 09:00:00,R01,0.022561110533191812,-0.1493476956846574,4,0,0,0
2010-02-08 09:00:00,R01/R02,0.39454699557715545,-0.12742785792090452,3,1,0,1
2010-02-26 09:00:00,R01,-0.1503421146859204,0.21305163492956425,1,0,0,0
2010-02-27 09:00:00,R01,-0.14346666339859268,0.28752666219008616,1,0,0,0
2010-02-28 09:00:00,R01,-0.18587741300920388,0.2642985639722454,1,0,0,0
2010-12-08 09:00:00,R03,0.31541376295854984,0.16696588300588103,2,0,0,0
2010-12-09 09:00:00,R03,0.31486992523490387,0.2917403204630388,2,0,0,0
2010-12-31 09:00:00,R03,0.38352343556680646,0.27506723340377015,2,1,0,1
2011-01-01 09:00:00,R03,0.26640135419274685,0.25867270365573747,2,0,0,0
2011-01-16 09:00:00,R03,-0.26581809938074613,0.5676107187215998,1,0,1,2
2011-02-02 09:00:00,R01,-0.30159364960759827,-0.34188808904023915,4,0,1,2
2011-02-03 09:00:00,R01,-0.16984253567544683,-0.5522422580282883,4,0,1,2
2011-02-04 09:00:00,R01,-0.009630192095518696,-0.4397666806729395,4,0,1,2
2011-02-07 09:00:00,R02,-0.07316652588419491,-0.14860082437532735,4,0,0,0
2011-02-11 09:00:00,R01,-0.4306044370080892,-0.06989992963325438,1,1,0,1
2011-02-12 09:00:00,R01,-0.34485362024513505,-0.33818443717251956,4,0,1,2
2011-02-13 09:00:00,R02,-0.08800982318789895,-0.35728145716381576,4,0,1,2
2011-02-14 09:00:00,R02,0.04893887318376305,-0.42425302101627343,4,0,1,2
2011-02-15 09:00:00,R02,0.20197481089390182,-0.2822461895591436,3,0,0,0
2011-02-17 09:00:00,R03,0.08158257681033934,-0.29574874700255394,4,0,1,2
2012-01-01 09:00:00,R03,0.5124523567996753,0.27454597212061954,2,1,0,1
2012-01-02 09:00:00,R03,0.16577642078558286,0.3232557552667869,2,0,1,2
2012-01-14 09:00:00,R01,-0.05158175003040917,0.26002244754402687,2,0,0,0
2012-02-08 09:00:00,R03,0.4712020362011074,-0.0740148547230049,3,1,0,1
