-0.1826,0.4283,0.3774,0.0301
-0.2734,0.1625,0.0682,-0.1163
0.4305,0.4135,-0.0986,-0.1326
0.4054,0.3075,0.1624,-0.0675
-0.3911,0.3896,0.2612,-0.2736
0.0111,0.1115,0.3799,0.2548
-0.3559,-0.1670,0.0204,0.5243
0.3291,0.2682,0.1341,0.1274
0.2187,0.0991,0.3011,0.0130
0.0208,0.2858,-0.2141,0.0066
-0.4960,0.3171,-0.0055,0.1224
-0.0910,0.1202,-0.0556,0.5903
-0.0616,-0.2275,-0.2962,0.3732
0.2673,-0.1718,0.0309,-0.3864
-0.4601,0.0382,-0.0874,0.0352
0.0125,0.1793,0.3298,0.4384
-0.1528,-0.6217,0.1563,0.0905
-0.0753,-0.1216,-0.1572,0.6691
-0.0093,-0.1499,-0.2684,0.4313
-0.4082,-0.2749,0.2557,0.4411
-0.3879,-0.3921,-0.2155,0.2590
0.4618,-0.0397,0.5397,0.0314
0.3699,0.0627,0.6273,0.3346
0.1394,0.0693,0.3523,0.3723
0.3547,-0.1836,0.5652,0.3801
0.0029,-0.3780,0.2695,0.4827
0.5602,0.0302,0.0152,0.2448
0.5847,-0.0548,0.1382,0.2638
-0.4743,0.2283,0.1657,0.0714
-0.5982,0.1691,0.0994,-0.2001
0.2928,0.4207,0.0291,0.3481
0.4433,0.1178,0.1990,0.3285
0.3602,-0.0393,0.3605,0.1652
-0.2008,-0.3205,0.5208,0.1275
-0.0697,-0.0406,-0.3428,0.2610
-0.3990,0.1454,0.2499,-0.0421
-0.4789,-0.1051,0.0901,-0.1502
-0.1784,0.1512,0.3352,-0.3271
0.5885,0.2264,0.0566,0.2011
0.5160,0.4621,0.0073,-0.1485
-0.4850,-0.4490,0.0824,-0.0662
-0.3118,-0.1667,0.2188,0.0086
-0.3434,-0.0548,0.2052,0.1409
-0.6374,-0.2456,0.0949,0.3003
-0.6572,0.0009,0.0352,0.1497
0.0246,-0.2616,0.0406,0.2076
-0.0266,0.5125,0.1347,-0.1682
-0.3365,-0.1488,0.0304,0.0759
-0.3596,-0.2659,-0.4669,0.3634
0.1471,-0.0762,0.0758,-0.5429
0.4410,0.0560,0.2248,-0.2207
0.3178,0.0000,0.5024,0.0980
-0.4802,-0.3779,0.1128,-0.1963
-0.4445,-0.3539,0.0627,-0.1624
-0.7371,0.0591,-0.1251,0.1462
-0.3183,-0.0247,-0.4759,0.0906
-0.2849,0.2003,-0.3586,0.2378
-0.3208,0.5425,0.4937,0.1654
-0.2992,0.6054,0.1518,0.1160
0.1708,-0.2200,0.5957,0.0541
0.1183,-0.1330,0.3455,0.4470
0.5070,-0.3222,0.0166,0.1902
-0.1337,0.3994,0.1889,-0.1927
-0.1881,0.2944,0.5694,-0.1214
-0.4069,0.0835,0.5135,0.1924
-0.4242,0.0879,0.1416,0.1234
-0.1824,-0.4847,-0.0386,-0.2526
-0.6137,-0.1523,0.2619,0.1802
-0.1269,-0.7782,-0.1756,-0.1698
-0.2162,0.7005,0.3483,0.2151
-0.0129,0.6478,0.1676,0.2875
0.1198,-0.1008,0.6431,0.0638
-0.3775,0.0982,-0.1885,0.2666
-0.6032,-0.0686,0.1933,0.0926
-0.6189,0.1055,0.1332,-0.1286
-0.4696,0.1831,0.0259,-0.1540
-0.3304,0.1900,-0.0687,0.2354
0.1890,0.1095,0.1394,0.0210
-0.6222,0.1460,-0.1296,0.0352
-0.6169,-0.0483,0.1219,0.3184
-0.7095,-0.0065,-0.1162,0.1984
-0.4269,0.1474,-0.1767,0.0882
-0.5577,0.2592,0.5744,0.0332
-0.5371,0.1109,0.5049,0.1466
-0.2837,-0.0131,0.3281,0.0898
-0.2944,0.3061,0.1678,0.0170
0.0678,0.0501,0.0973,0.3317
-0.1049,0.3691,-0.0145,0.2018
-0.0744,0.3012,-0.2227,0.2118
0.3176,-0.0136,-0.2933,0.0983
0.2876,-0.4141,0.0147,-0.0324
0.2253,-0.3674,0.4199,0.1693
-0.6164,0.1680,0.2292,0.0754
-0.7447,0.2713,0.2237,0.0855
-0.6252,0.4118,-0.0724,0.1682
-0.4000,0.4034,-0.3463,0.1996
-0.8007,0.1022,-0.0782,0.2561
-0.6267,-0.1024,-0.3988,0.1873
-0.2961,-0.1594,-0.5164,0.0791
-0.5852,0.3203,0.1408,-0.2128
-0.5582,0.1699,0.0885,-0.2404
-0.4723,0.2848,0.0200,-0.3516
-0.4007,0.1287,0.0478,-0.5712
-0.2632,-0.3026,0.1265,-0.3236
-0.2090,-0.1820,0.2573,-0.3554
-0.2846,0.0812,0.3744,-0.2723
-0.2817,0.3000,0.4510,-0.1696
-0.2470,0.0592,0.3543,-0.0242
-0.2643,0.1565,0.3781,0.2076
-0.2467,0.0023,0.0908,0.3379
0.1075,0.1947,0.0028,0.2978
0.4333,-0.2707,0.5054,0.4555
-0.4158,-0.2853,0.4946,0.1087
-0.8577,-0.1594,0.1442,-0.0163
-0.6757,-0.4936,-0.0764,0.1157
-0.2519,-0.5819,-0.0398,0.2271
0.2862,-0.1724,0.1215,0.2576
-0.4828,0.3949,0.1381,0.0367
-0.5721,0.1107,-0.2683,0.4266
-0.6511,-0.0447,-0.3537,0.1896
-0.4832,0.0264,-0.2327,0.1954
-0.2176,0.1720,-0.1086,0.3003
-0.1852,0.3819,-0.0988,0.5489
-0.4043,0.0776,-0.2810,0.2954
-0.1327,-0.3762,-0.0788,-0.2005
-0.0210,-0.3147,0.4090,-0.2303
-0.3734,-0.3367,0.1441,-0.0468
-0.5194,-0.4787,-0.0621,0.2975
-0.4030,0.3797,0.5749,0.0478
-0.6044,0.0484,0.0265,0.1014
-0.5625,0.1105,-0.0257,-0.0848
-0.4467,-0.2376,-0.0645,-0.2184
-0.4983,0.2856,-0.0729,-0.0701
-0.4310,0.3823,-0.1281,-0.0293
-0.5032,-0.0948,0.1056,-0.1816
-0.0695,-0.3116,0.2028,-0.3904
0.1341,-0.3603,0.4932,-0.2600
-0.0452,-0.3620,0.6652,-0.1588
-0.3388,-0.3382,0.5500,0.0043
-0.5704,-0.6003,0.1331,0.0078
-0.4744,-0.6831,0.0608,0.1692
-0.2194,-0.1582,-0.2360,-0.1158
-0.5845,0.4935,0.3788,0.1311
-0.6388,0.3791,0.2462,0.3156
-0.6716,0.1669,0.1998,0.2516
-0.3766,0.0970,0.0712,0.1968
0.3391,-0.6568,0.1159,0.1794
0.2325,-0.5473,0.2190,0.0219
0.3659,0.1011,-0.1087,-0.0214
0.1643,0.1788,-0.4482,-0.0873
0.1912,0.2956,0.0966,0.1497
-0.0462,-0.2921,0.4111,-0.4182
0.3632,-0.0828,-0.1809,0.0836
0.3638,-0.2517,-0.1869,0.0422
0.4699,-0.3024,0.5537,0.3213
0.1070,-0.1725,0.3323,0.4952
-0.4058,0.4254,-0.1152,-0.0236
0.1951,0.2857,-0.1232,-0.1967
0.3526,-0.1965,-0.0720,-0.1257
-0.6338,0.2711,0.1860,-0.0084
-0.6543,-0.0494,-0.1140,-0.0839
0.4629,-0.1081,0.1932,0.4207
0.2628,-0.0755,-0.0020,0.2618
-0.1413,0.5138,0.5291,-0.3070
-0.3369,0.1503,0.4745,-0.3102
-0.4478,0.1510,0.1721,-0.0850
-0.3564,0.3936,-0.2316,-0.0636
0.3319,-0.3181,0.2511,-0.0874
-0.1818,0.6825,-0.1726,-0.0018
-0.2509,0.4826,-0.1264,-0.1850
0.2346,-0.1875,0.2778,0.1139
-0.1491,0.6720,0.1553,0.0543
0.1308,0.3358,-0.2949,-0.1722
0.1672,0.4676,-0.0524,0.5345
0.0609,0.4521,-0.3639,0.3121
0.1841,0.4261,-0.3827,-0.0923
0.4121,0.3786,0.0404,0.1566
0.1618,0.5466,0.2049,0.3719
-0.6935,0.2459,0.1937,0.3153
-0.5679,-0.0404,-0.3084,0.1576
-0.4070,0.4073,0.1094,0.0256
0.0398,0.3886,-0.0975,-0.1399
0.1927,0.2272,-0.2060,-0.1368
0.3603,0.0783,-0.1204,-0.0075
0.5302,0.0405,0.4252,0.1264
0.4097,0.0916,0.5841,0.3102
0.1514,0.2122,0.5377,0.3277
0.1296,-0.0573,0.0877,0.3478
-0.4112,-0.3153,-0.0142,-0.0463
-0.5247,-0.2400,-0.0044,0.2985
-0.1498,-0.7901,-0.0930,0.1068
-0.5408,-0.3144,0.3733,0.0647
0.2854,-0.3822,-0.0884,0.3360
-0.5530,0.2560,0.0120,0.0212
0.0070,0.0769,0.4155,0.1094
-0.5263,-0.0608,0.2222,-0.2080
-0.8117,-0.2123,0.0670,0.1501
-0.6694,-0.4064,-0.0535,0.1882
0.4368,-0.1545,-0.1190,0.2144
-0.1175,0.4784,-0.1948,0.3777
-0.1166,0.5664,-0.2253,-0.3450
0.0255,0.5503,0.2366,-0.0699
0.1288,0.3328,-0.1448,-0.0938
0.0176,-0.2453,0.4883,0.0729
-0.3840,0.3402,0.2047,-0.1797
-0.2011,0.3266,0.2751,-0.4645
-0.7403,0.3047,0.0124,-0.0830
-0.1966,0.0993,-0.3477,-0.3840
0.2557,-0.3279,0.0627,-0.1646
-0.3405,-0.0921,0.0446,-0.1461
0.3690,-0.2510,-0.2981,0.2540
0.0214,0.4361,0.3926,-0.2784
0.3957,0.3694,0.1613,0.2901
-0.2006,0.1167,0.4742,0.2487
-0.7532,-0.1160,0.2799,-0.2125
-0.7498,-0.3888,0.1005,-0.0501
-0.2406,-0.4071,-0.3197,-0.1456
0.4083,-0.2706,-0.1143,0.2634
-0.5488,-0.1760,0.1244,0.0888
-0.4211,0.5129,0.2253,0.1943
-0.3545,0.4148,0.0371,0.1076
-0.4059,-0.1181,-0.0380,-0.2868
-0.4609,0.4813,0.1433,0.1388
-0.0254,0.1658,0.2755,-0.0552
-0.6955,-0.2637,-0.2263,0.1301
-0.5803,0.0766,-0.4940,0.0669
-0.2018,0.0613,-0.5826,0.1336
0.1503,0.0677,-0.2806,-0.1072
-0.5757,0.0769,0.1815,-0.0485
-0.6317,0.2250,0.0934,-0.3815
-0.4960,0.1269,-0.1685,-0.4817
0.4326,-0.1173,0.2595,-0.0512
0.2538,-0.1587,0.3814,0.0412
-0.4420,0.0919,0.1631,0.0884
-0.3995,-0.0326,0.2807,-0.3477
