,LOC,EOF1,EOF2,EOF3,EOF4,AR_CAT
1995-02-15 09:00:00,R03,0.19990080851267125,-0.42285534253614554,-0.2701948807985432,-0.1490408967106079,2
1995-12-07 09:00:00,R01,-0.1882741767318412,0.4699945008808015,-0.014144815707916765,-0.11630449027052484,1
1995-12-17 09:00:00,R01/R02,-0.5682120586076109,0.12327672212801498,-0.024263077858486436,-0.09056110282839432,1
1996-01-15 09:00:00,R02,0.49918136046732714,-0.2312580848322863,-0.4440357974926667,-0.2661372001643888,2
1996-01-16 09:00:00,R03,0.2969873023397454,-0.4467391607636412,-0.2839056544108961,-0.10653141161158708,2
1996-02-06 09:00:00,R01,0.3266938251493782,0.42533947783386844,0.3925021393840497,0.26184347821686954,3
1996-02-21 09:00:00,R03,0.21152035391763907,0.16390447117197407,-0.037459741178772536,0.5612147167862914,3
1996-02-23 09:00:00,R02,0.518257104977953,0.45626660071016695,-0.11986328390991485,0.26596788634375795,3
1996-02-24 09:00:00,R02,0.6231084962133309,0.3083966765797077,-0.10803375714965432,0.09708120863071645,3
1996-02-25 09:00:00,R02/R03,0.49779703565722316,0.18266083053019166,-0.09442618871521644,0.004716288579544387,3
1996-02-26 09:00:00,R03,0.28451407259812417,0.14528936678412768,-0.0873378156156505,-0.06048186909047776,3
1997-01-18 09:00:00,R01,-0.32381210903534263,0.15235206819975486,-0.3667457092294236,-0.31606006681993964,1
1997-02-23 09:00:00,R01,-0.43259054990991774,-0.6147707031138583,0.07976159556719128,0.05825555803291156,2
1997-02-28 09:00:00,R01,0.030676060208062718,0.05197050448936527,-0.15410841143662096,-0.013540235461683228,1
1997-12-01 09:00:00,R03,0.4716976914324437,0.18113077588743168,0.19713495498676753,0.043959682278231126,3
1997-12-08 09:00:00,R02,0.6481034359124629,-0.03504644222133454,0.1362202911668435,-0.22678078849395458,3
1997-12-09 09:00:00,R02/R03,0.41414416803647486,-0.22442733742527687,0.33785758491182316,-0.14506486644872302,2
1997-12-10 09:00:00,R03,0.1436193878470583,-0.10752874754590265,0.2584001257741296,-0.15615075754660418,2
1997-12-14 09:00:00,R03,0.34162871704440995,0.06810684244373048,0.16724635594402507,-0.07355680262814246,3
1998-01-03 09:00:00,R01,0.11251125992982038,-0.08192528235149593,0.04349374547281987,0.13405725735867818,2
1998-01-06 09:00:00,R01,-0.2570851725538772,0.021167350675286477,-0.015613466267938832,0.6335822511154635,1
1998-01-07 09:00:00,R01,-0.09631506861878321,0.1025210412591158,-0.20488138182945106,0.14592600163349378,1
1998-01-21 09:00:00,R03,0.2949965877297659,0.0825136708937244,0.028946189295521643,0.11363000784015376,3
1998-01-26 09:00:00,R03,0.2911438849480114,0.2649886215394434,0.334172591523629,-0.005206972935619211,3
1998-01-30 09:00:00,R01,-0.03885675084305654,-0.029216498686421063,0.5881151208816717,0.0630594810506709,1
