0.04955,0.03989,-0.03050,0.09047
0.04211,-0.01972,0.00642,0.07633
0.02911,0.02026,0.05903,-0.05753
0.01383,-0.00190,0.03051,-0.08835
0.02792,-0.01278,-0.07649,0.00256
0.00690,-0.03487,-0.03243,0.06295
0.02046,-0.00624,0.04126,-0.05163
-0.00574,-0.05038,0.00309,-0.03115
0.05530,0.02736,-0.02434,0.01779
-0.09592,-0.03374,-0.02984,0.05637
-0.01213,0.04508,0.00861,-0.01513
0.01790,0.10242,-0.01442,-0.02158
0.02805,0.06014,-0.04534,-0.09293
-0.06430,0.02553,-0.04233,0.04389
-0.06009,0.04409,-0.07395,0.04478
-0.04328,0.01388,-0.02217,0.04425
0.08303,0.04274,0.02794,-0.00913
-0.00208,-0.00689,0.04770,-0.06822
-0.00340,-0.03402,0.05211,-0.05636
0.02783,-0.01465,-0.04832,-0.00913
0.03452,-0.01699,-0.07208,-0.01533
0.09028,-0.01973,0.02896,0.11833
0.05202,0.00850,0.05069,0.08989
0.05331,0.06440,0.08173,-0.00033
0.06801,0.01408,0.01110,-0.02211
-0.06378,0.10749,-0.00781,0.05353
-0.02778,0.14775,-0.03683,0.03969
0.01293,0.10887,-0.03873,0.04159
-0.07425,0.10762,-0.04472,-0.05970
-0.04663,0.11504,-0.05551,-0.07248
-0.09455,-0.03892,0.06260,-0.01017
-0.08302,-0.02886,0.07394,-0.03390
0.03776,0.00014,0.09583,-0.02519
0.05299,0.00155,0.09714,-0.05670
0.03099,0.01570,0.06836,-0.05931
-0.02454,0.07384,0.05466,-0.04746
-0.02613,0.06003,0.03282,-0.09007
-0.00608,-0.09235,0.02693,0.02447
0.01751,0.07417,0.02977,0.05090
0.02770,-0.02414,-0.12646,-0.03787
0.02500,0.07020,-0.01752,0.03692
0.04070,0.02605,-0.05645,0.02915
0.04242,0.00062,-0.05023,0.09034
-0.01364,0.01961,0.07170,-0.01396
-0.02597,-0.05148,-0.00380,0.09799
0.07042,0.01469,-0.02858,0.07792
0.08155,0.03228,-0.05357,0.05580
0.09599,0.01830,-0.05234,0.05487
0.07356,-0.02049,-0.01924,0.04784
0.00785,-0.03262,0.07785,0.05777
0.01684,-0.01961,-0.05649,-0.04625
-0.04048,-0.02575,-0.08942,0.09086
0.06960,-0.01597,-0.02777,0.04013
0.07082,-0.01991,-0.02423,0.00239
0.06757,-0.03336,-0.06918,-0.00289
0.05551,-0.07552,-0.08561,0.02586
-0.02632,-0.06138,-0.06804,-0.07647
0.03537,0.02241,-0.02672,0.01012
0.01842,-0.01241,-0.02562,0.01938
-0.05328,0.06390,0.04211,-0.01676
-0.05989,0.07616,0.00650,-0.06872
0.00126,0.00454,-0.00766,0.05713
0.05115,0.08194,-0.00579,0.02887
0.06948,0.03577,-0.03890,0.03191
0.06090,-0.00288,-0.00163,0.07181
0.05727,-0.03340,0.07751,-0.04112
-0.03460,-0.03310,0.06064,0.04225
-0.03431,0.02892,0.07255,0.05517
0.08327,0.01889,0.02423,0.00896
0.06532,0.00734,0.01735,-0.01328
-0.01550,0.04637,0.05687,-0.08453
-0.02388,0.13270,0.05240,0.02252
0.02929,0.02859,-0.02048,-0.07716
0.07381,-0.00818,-0.02683,0.10475
0.08088,-0.01984,-0.02709,0.09152
0.04503,0.05981,-0.08200,0.00887
0.05327,0.03097,-0.09366,0.00156
-0.05040,-0.01921,0.03593,0.04745
-0.04912,-0.00470,0.06713,0.00204
0.03880,0.01864,-0.02271,-0.08274
0.03879,0.00549,-0.07967,-0.10350
0.01366,-0.03078,-0.09841,-0.06001
-0.03775,-0.00674,-0.02402,-0.01044
0.02637,0.05556,0.04961,-0.02447
0.04787,0.01705,0.07748,-0.03339
0.02605,-0.02244,0.07054,-0.05282
0.01617,0.00517,-0.01207,0.06731
-0.01613,-0.05437,0.05324,-0.02872
0.00081,-0.06749,0.05361,-0.04091
-0.01795,-0.07280,0.03501,-0.02667
-0.05828,-0.05829,0.02515,-0.00027
-0.07020,-0.00834,0.03970,0.03634
-0.01750,0.06641,0.00019,0.02092
0.03029,0.02131,0.05129,0.01611
0.07836,0.02143,0.03075,0.01865
0.10892,-0.00236,-0.02087,0.01309
0.09489,-0.02731,-0.05221,0.03030
0.01349,-0.00559,0.02040,-0.10630
0.02183,-0.04575,-0.01526,-0.09973
0.00457,-0.05946,0.00567,-0.06515
-0.08333,0.01140,-0.09757,0.01285
-0.07000,0.01373,0.02790,0.03942
0.03835,-0.00868,0.03146,-0.00830
0.02167,-0.00337,-0.00621,0.00530
0.00102,-0.01501,0.01788,0.05790
0.03028,-0.03128,0.03552,0.08177
0.04254,-0.03867,0.05581,0.07024
0.04830,-0.03160,0.05355,0.06649
0.05209,-0.00845,0.05637,0.07193
0.06312,0.01196,0.01700,0.06104
0.07061,-0.01445,-0.02617,0.05710
-0.08901,0.10150,0.01899,0.01280
-0.07566,0.09954,-0.02022,0.02681
-0.04558,0.07369,-0.02299,0.06252
0.09524,0.08529,-0.00045,-0.04757
0.09095,0.05134,-0.07409,-0.08727
0.05082,0.03145,-0.09946,-0.04732
0.04368,0.02145,-0.05941,0.03865
0.07340,-0.05781,-0.00130,-0.02973
0.07602,-0.07913,0.01332,-0.05846
0.05455,-0.07473,0.01205,-0.06009
0.01457,-0.08978,0.00272,0.01532
0.01626,-0.08229,0.01540,0.03694
0.01670,-0.07906,0.02699,0.06468
0.01184,0.02096,-0.04345,-0.06255
0.04629,0.09388,0.06905,0.01539
0.06051,0.04951,0.05735,-0.02785
0.07563,-0.00204,-0.00365,0.01438
0.04559,-0.04651,0.05803,0.04604
0.03969,-0.06694,0.04448,-0.00199
-0.01002,-0.04615,0.09558,-0.01492
-0.05701,0.03299,0.08183,0.04633
-0.03309,0.04943,0.07093,0.04251
-0.00426,0.05250,0.05505,0.00766
0.02771,0.12405,-0.01918,-0.02431
0.02817,0.09666,-0.06543,-0.02304
0.01562,0.00445,-0.08525,0.01046
0.09143,0.03662,0.00073,0.00698
0.10656,0.04761,-0.06088,-0.00177
0.11177,0.03000,-0.07831,0.03322
0.11379,0.00674,-0.08053,0.07797
0.04057,-0.02097,0.09490,0.00567
-0.02060,0.00836,0.05682,0.07803
-0.03485,0.02385,0.04730,0.07241
-0.05196,0.04158,0.00868,0.03447
-0.05556,-0.07275,-0.02908,-0.04424
-0.08380,-0.05674,-0.04308,-0.02569
-0.05710,-0.05288,0.00250,-0.01076
-0.06039,-0.06254,0.01908,0.01840
-0.10261,0.08581,0.04069,-0.04467
-0.06800,0.08092,-0.01968,-0.06229
0.01297,-0.02735,-0.08764,0.05761
0.02187,-0.03078,-0.07403,0.05503
0.00702,-0.05498,-0.06560,0.07908
-0.03579,-0.03879,0.06640,0.02663
-0.01269,-0.02194,0.07312,-0.00218
-0.07003,-0.06914,0.07344,-0.03631
-0.07073,-0.01804,0.11515,-0.03773
-0.02851,0.02951,0.14771,-0.08378
0.07389,-0.00323,0.00976,-0.03407
0.05113,-0.02507,0.03603,-0.03827
0.02431,-0.01285,0.04219,-0.06391
-0.09760,-0.06229,0.03161,0.01547
-0.09244,-0.03829,0.00917,0.00690
-0.06184,0.03335,0.04076,0.03829
0.02693,0.05532,0.00584,0.11091
0.03761,0.05401,-0.01443,0.08118
0.02436,0.07335,-0.03523,0.05950
0.02720,0.06185,-0.07630,0.02709
-0.04305,0.00066,0.00702,0.03452
-0.03125,0.03643,0.03354,0.01583
0.02256,-0.08359,0.06011,-0.04766
0.07086,-0.00639,0.03476,0.01073
-0.06708,-0.02746,0.05657,-0.01800
-0.03713,0.02371,0.06481,-0.02185
-0.02282,-0.03205,-0.05894,0.05276
-0.01585,0.03057,-0.04003,-0.03592
-0.05066,-0.05968,-0.03868,-0.07391
-0.07595,-0.04400,-0.04512,-0.06036
-0.06838,-0.02487,-0.03090,-0.04236
-0.04326,-0.02423,0.00012,-0.03970
0.05615,-0.04120,0.03496,0.01848
0.03791,0.09871,0.07643,-0.04905
-0.00543,0.02642,-0.09453,-0.01895
-0.00309,-0.03193,-0.00323,0.03776
-0.06484,-0.04183,-0.01222,0.08398
-0.05472,-0.01503,-0.00608,0.07706
-0.02317,-0.00042,-0.02177,0.05964
-0.00608,-0.01771,0.04148,0.04300
-0.01253,-0.00832,-0.02428,-0.01021
0.03480,0.03069,-0.04433,-0.06004
0.02456,-0.02565,-0.03392,-0.02574
-0.01476,0.01988,-0.02091,-0.04215
0.01118,-0.01931,0.00532,0.05028
0.01275,0.02054,-0.03618,0.06842
0.04295,0.01112,0.05036,0.05033
0.06451,-0.01047,0.06046,0.02589
0.09433,0.00117,-0.01350,0.04363
0.06961,-0.01682,0.02001,0.08616
0.05258,0.04884,0.04997,0.11295
-0.02128,0.00303,-0.01395,0.04600
-0.02849,-0.04119,-0.05197,0.09451
-0.02544,0.00905,-0.03815,0.05192
-0.01691,-0.01897,-0.04312,0.02326
-0.02585,-0.02131,0.02309,-0.01764
0.01220,-0.00114,-0.01570,0.04718
-0.05059,0.06888,0.00700,0.04823
0.02786,-0.04892,-0.07863,-0.05705
-0.11735,-0.03215,-0.02916,-0.01062
-0.10410,0.01959,-0.01515,-0.00811
-0.07837,-0.06213,-0.06147,-0.03302
0.00834,0.06498,0.00999,0.01508
-0.02293,-0.00995,-0.02167,-0.02034
-0.01207,0.04061,0.05758,-0.05627
0.09880,0.03205,0.10327,-0.04999
0.07271,0.02187,0.04619,-0.09300
0.03173,-0.01380,0.02628,-0.06588
-0.01016,0.04094,0.00690,-0.03196
-0.06263,0.02748,0.01679,0.09862
0.06433,-0.02949,0.03035,0.05364
0.05779,-0.02373,0.03921,0.03098
0.05028,-0.01706,0.04198,0.00364
0.03141,-0.04556,0.03892,-0.00736
0.02867,-0.11304,0.02493,-0.00633
0.01534,-0.14130,0.03026,0.03093
-0.00177,-0.13686,0.08018,0.09559
-0.00676,-0.07846,0.14256,0.10838
0.03168,-0.00378,0.12532,0.01927
0.01343,-0.01702,0.08490,-0.07466
0.04400,0.06125,-0.04955,-0.01577
0.03885,0.03416,-0.05146,0.01266
-0.10952,0.01945,-0.03583,0.06903
-0.08010,0.04540,-0.04817,0.08900
0.00391,0.03723,0.04652,0.01266
0.00767,0.00401,-0.10559,-0.05069
-0.05375,-0.07907,-0.10874,0.07313
0.05907,0.05980,-0.07941,-0.04929
0.06725,0.01900,0.01771,-0.05538
0.05176,-0.03029,-0.05316,-0.06869
-0.00272,-0.05189,-0.05411,-0.01119
0.01311,-0.03034,-0.12999,-0.11164
-0.00428,-0.07574,-0.14870,-0.05517
-0.05290,-0.10843,-0.03933,0.09227
-0.07018,-0.07640,-0.01624,0.08685
-0.09388,-0.07493,-0.02385,-0.07649
-0.10242,-0.07685,-0.02436,-0.06120
-0.11172,-0.02482,-0.02075,-0.00701
-0.09644,-0.01871,-0.00612,-0.01741
0.02089,-0.07332,0.02063,-0.06017
0.02314,-0.07101,0.00807,-0.05330
0.02515,0.02594,0.04612,-0.02151
0.01546,0.04289,0.03254,-0.07471
-0.05551,-0.02059,-0.00780,-0.07822
-0.00251,0.02531,-0.01752,-0.00307
0.01817,0.00036,0.06617,-0.06433
0.03668,-0.04649,0.06243,-0.08122
0.03033,-0.05996,0.06305,-0.05446
0.03258,-0.04178,0.05614,-0.05068
0.00905,-0.03896,0.05394,-0.05079
0.02292,-0.03777,0.02497,-0.05928
0.02014,0.01142,-0.03803,0.05760
0.00213,0.05651,-0.03702,-0.01739
0.02757,0.01959,-0.05469,-0.06034
-0.00874,-0.07532,-0.04337,-0.04848
-0.03167,-0.07928,-0.04451,-0.01745
0.03413,-0.06652,-0.02653,-0.03126
0.00294,-0.06424,-0.02087,-0.00088
-0.00650,-0.01314,0.00390,0.02476
0.06293,0.05640,-0.03795,-0.01123
-0.02707,-0.03632,0.00344,0.06056
0.01329,-0.02106,0.08457,0.01766
-0.00673,-0.03070,0.10193,0.03326
-0.02729,0.00669,0.11151,0.03556
0.03992,-0.00018,0.08659,-0.01373
0.00297,-0.06079,-0.03551,-0.08716
-0.00011,-0.07718,-0.04431,-0.05385
-0.01795,-0.06682,-0.00804,-0.02184
0.02697,-0.00955,-0.00932,-0.08624
0.01900,-0.05580,-0.01586,-0.07790
-0.06344,0.05534,0.01787,0.00476
-0.05293,0.06914,0.01704,0.07498
-0.04571,0.06837,0.03139,0.06561
-0.04643,0.08199,0.03394,0.05646
-0.04446,0.11351,0.03398,0.06276
-0.09455,0.01010,0.08682,-0.00513
-0.09931,0.02606,0.06812,-0.02286
0.04364,0.06293,-0.00381,-0.00154
0.04383,-0.00630,-0.02686,0.00172
-0.03327,-0.09458,-0.10637,-0.05225
-0.05282,-0.06514,-0.08800,0.03494
0.01365,0.01257,-0.06401,0.04862
0.01687,-0.04189,0.04369,-0.06906
-0.06252,-0.07052,-0.00482,0.04089
-0.04841,-0.03202,0.04838,0.06968
0.01083,0.01589,0.04367,-0.10260
0.02801,-0.01457,0.03473,-0.09805
0.00427,-0.03971,0.00315,-0.07640
-0.03782,-0.04932,0.00151,-0.05423
0.01446,0.02372,0.02039,-0.03595
0.02224,0.02899,0.01698,-0.05054
0.02636,0.02961,0.02102,-0.07399
-0.05132,0.02810,-0.04605,0.02667
-0.05743,0.05413,-0.04268,-0.02842
-0.06317,0.04767,-0.01666,-0.03962
-0.04579,0.06199,-0.03097,-0.05752
0.01178,0.10910,0.00431,-0.01273
0.04613,-0.03909,-0.01418,0.00213
0.03065,-0.07683,-0.04756,0.01405
-0.00762,-0.07866,-0.03088,0.03601
-0.00287,-0.02195,-0.00116,0.04844
0.03646,0.01038,-0.03181,0.03837
0.04976,-0.03194,-0.05269,0.03086
0.02713,-0.06339,-0.01828,0.03682
0.00131,-0.06234,0.01560,0.03805
-0.02257,-0.03860,0.03911,0.04782
-0.00216,-0.02126,0.01545,0.00586
-0.08549,0.04302,-0.01847,0.08297
-0.03714,0.06617,-0.00708,0.04777
-0.00915,0.05692,0.00942,-0.04799
-0.09485,-0.02432,0.01088,0.02704
0.01010,0.00996,-0.00467,-0.05806
-0.02550,0.05950,0.07696,0.02385
0.02706,0.00641,-0.02814,-0.07972
-0.05630,-0.10567,0.05070,0.03769
-0.06441,-0.07321,0.06722,0.03176
0.00757,0.08111,-0.01481,-0.00196
-0.08240,-0.03998,-0.05737,0.06664
-0.09274,-0.00825,-0.05328,0.00761
