-0.1125,0.0770,0.0011,-0.0832
-0.0379,0.0784,-0.0172,-0.0385
-0.1346,0.1114,0.0129,-0.1124
-0.1397,-0.0912,0.0174,0.0827
-0.1579,-0.0642,0.0134,0.1507
-0.0057,0.1363,-0.0748,-0.0813
0.0163,-0.0063,-0.1272,0.0430
0.1848,0.0595,0.0886,-0.0796
-0.0163,-0.0997,0.0052,-0.0925
-0.0830,-0.0389,0.0144,0.0113
-0.1113,-0.1504,-0.0389,-0.1769
0.1373,0.0928,-0.0153,-0.0255
0.0994,0.1207,0.0021,-0.0067
0.1249,0.0844,-0.0255,0.0335
0.1021,0.0929,-0.0306,0.0118
0.0739,-0.0220,-0.1115,0.0825
0.0251,0.0039,-0.0758,0.0797
0.0699,-0.0021,-0.0381,0.0805
0.1506,-0.0197,-0.0101,0.1412
0.1973,-0.0253,0.0401,0.2288
0.1482,-0.0434,-0.0828,-0.1120
0.1444,-0.0519,-0.0674,0.0143
-0.0225,0.0299,-0.0580,-0.0133
-0.0185,0.1603,0.0137,-0.0362
0.0470,0.1784,0.0093,-0.0156
0.1375,0.1924,0.0124,-0.0436
0.1283,0.2189,0.0964,-0.0681
0.0317,-0.0978,0.1215,-0.0917
-0.0530,0.2378,-0.0927,0.0009
0.0966,0.1531,-0.1690,-0.0693
0.1055,0.0941,-0.1640,-0.0930
0.0751,0.0658,-0.1665,-0.0513
0.0607,0.0377,-0.1628,0.0030
0.0646,0.0083,-0.1468,0.0381
0.0061,-0.0538,-0.1061,0.0240
-0.0340,-0.0900,-0.0714,0.0581
-0.1187,-0.1227,0.1206,0.0164
0.2468,0.0036,0.0256,0.0269
0.2754,0.0067,0.0003,0.0731
0.2805,-0.0091,-0.0448,0.0657
0.2064,-0.0416,0.0216,0.0637
-0.1164,-0.0242,0.1786,-0.0618
0.0354,-0.1221,-0.0867,0.0166
0.0512,-0.0747,-0.1061,-0.0050
0.1369,0.0699,-0.1115,-0.1290
0.0467,-0.0111,0.1058,-0.1096
0.0720,-0.0582,0.0643,-0.0600
-0.0335,0.0144,0.0556,-0.0067
-0.1201,-0.0104,-0.0184,-0.0062
-0.0928,0.0199,0.0074,-0.0350
-0.0564,-0.0249,-0.0013,-0.0138
0.2091,-0.0300,0.1109,0.0111
0.2237,-0.0239,0.1277,0.0482
0.2239,0.0110,0.1601,0.0531
0.2026,0.0602,0.1067,0.0283
0.0893,0.1425,-0.0495,0.0478
0.0611,0.0725,-0.1337,0.0664
0.0474,0.0492,-0.1525,0.0247
0.0524,0.0168,-0.1612,-0.0513
0.0658,-0.0353,-0.1628,-0.0428
0.0619,-0.0773,-0.0975,-0.0345
0.0875,-0.0570,-0.0296,-0.0676
0.0943,-0.0629,0.0175,-0.0849
-0.1072,-0.0205,-0.0117,0.0335
-0.0863,0.0356,0.0618,0.1205
-0.0436,-0.0082,0.0870,0.1747
0.0001,-0.0683,0.1102,0.1989
0.0299,-0.0959,0.1485,0.1578
0.1654,0.0030,-0.0318,-0.0571
0.0025,-0.0123,0.1540,-0.0965
0.0330,0.0307,-0.0136,-0.0054
-0.0267,-0.0428,0.0133,0.0117
-0.1335,-0.0371,0.0433,0.0384
-0.1659,-0.0321,0.0182,0.0823
0.0210,-0.0566,-0.0046,0.0736
0.0795,0.0376,0.1384,0.1223
0.0726,0.0919,0.0560,-0.1131
-0.0264,0.1724,-0.0427,-0.0080
-0.0321,0.1605,-0.0325,0.0225
-0.0355,0.1184,-0.0157,0.1034
-0.0258,0.1086,0.0075,0.1524
-0.0094,0.1061,-0.0652,0.0119
0.0516,0.0239,0.0797,-0.2662
-0.0586,-0.0585,-0.0486,-0.0238
-0.0983,-0.1476,0.0468,-0.0968
0.0202,0.0682,0.0430,0.0760
0.0224,0.0454,-0.0102,0.0582
-0.0458,-0.0563,0.0611,-0.2000
-0.0228,-0.1173,0.0405,-0.1543
0.0790,0.1582,0.1481,-0.0684
0.1000,0.1881,0.1345,-0.0280
-0.1884,-0.1848,0.0331,-0.0162
-0.1382,-0.1564,0.0050,-0.0034
-0.0601,-0.0892,-0.0197,-0.0151
-0.0399,-0.0905,-0.0899,-0.0087
-0.1757,-0.0515,-0.0069,0.0910
-0.1125,-0.0323,0.0143,0.2009
0.0984,-0.0153,-0.2128,-0.1398
0.2147,-0.0868,-0.3051,0.0279
0.2145,-0.0894,-0.2800,-0.0092
0.0498,-0.0133,-0.1037,-0.1701
-0.0685,-0.2841,-0.1112,-0.1167
-0.0536,-0.2748,-0.1279,-0.1047
0.0169,-0.1628,-0.1452,-0.0194
0.0467,-0.1349,-0.1152,-0.0611
-0.0891,-0.0556,-0.0312,-0.0975
-0.0923,0.0019,0.0008,-0.0221
-0.1061,0.0149,0.0552,-0.1715
-0.0645,-0.0104,0.0556,-0.1491
-0.1781,0.0341,0.1626,-0.1812
-0.0892,-0.0898,0.1533,-0.0447
0.1011,0.0825,0.0823,0.0816
0.0605,0.0592,0.0956,0.0834
-0.0012,0.0739,-0.0850,-0.0326
0.0419,0.0935,0.0452,0.0818
-0.0756,0.0631,-0.0397,-0.0872
0.0236,0.1202,-0.0580,0.0355
0.0396,0.0713,0.0636,0.0447
0.0563,0.0336,0.0685,0.0812
0.1217,-0.0226,0.0236,-0.1880
0.1727,-0.0396,0.0891,-0.1863
0.2325,-0.0753,0.0876,-0.1284
0.2284,-0.1019,0.0438,-0.0826
-0.1677,-0.0630,-0.0232,-0.0670
-0.0305,-0.0196,0.0989,-0.0003
-0.0757,0.0221,0.1276,0.0318
-0.0382,0.0513,0.1258,-0.0282
-0.0183,0.2442,-0.0287,-0.0873
0.3048,-0.0539,0.1486,0.1014
0.2648,-0.0062,0.1265,0.1192
-0.0325,0.0717,-0.1148,-0.0413
-0.0017,0.0209,-0.0994,0.0353
0.1627,-0.0673,-0.0615,0.0507
0.1767,-0.0705,-0.0136,0.0724
-0.2201,-0.0157,0.0661,0.1968
-0.0830,-0.0913,0.0024,-0.0138
0.1517,-0.0238,0.0601,0.0179
0.0859,0.0414,0.0485,-0.1247
0.1090,0.0310,0.0874,-0.0851
