0.06174,0.06800,0.01263,-0.00800
0.03641,0.02103,0.02857,-0.00799
0.08350,0.10478,0.02028,-0.08104
0.03686,0.02952,0.04395,0.02668
0.05403,0.00630,0.02054,0.02132
0.05418,-0.05139,0.03226,-0.08530
0.01469,-0.08302,0.01448,0.02701
-0.07712,0.01171,-0.04801,-0.00413
-0.09438,0.05529,0.01336,-0.05262
0.03579,0.05532,-0.03299,0.02094
-0.04684,0.12538,0.18678,-0.07252
-0.01194,-0.07515,0.03317,-0.04069
-0.02027,-0.10372,-0.01585,-0.07655
-0.03226,-0.11583,-0.01221,-0.03379
-0.02365,-0.09343,-0.00362,-0.03244
-0.02199,-0.03357,0.09601,0.10087
-0.01090,-0.04092,0.07672,0.06963
-0.04678,-0.05461,0.03966,0.04597
-0.06620,-0.06756,-0.02270,0.02025
-0.06630,-0.05802,-0.07929,0.03698
-0.10193,-0.02611,0.07400,-0.02704
-0.10479,-0.04693,0.00027,0.07061
0.01819,-0.07819,0.01288,-0.01106
0.05505,-0.06481,-0.02984,-0.09444
0.03557,-0.09930,-0.02733,-0.08292
-0.00072,-0.10052,-0.04406,-0.11228
-0.00335,-0.05982,-0.09389,-0.11994
-0.09933,0.06416,-0.00334,-0.07746
0.10735,-0.05669,0.01800,-0.03625
0.05029,-0.11045,0.07452,0.04062
-0.00805,-0.12914,0.09670,-0.07132
-0.01187,-0.14135,0.09364,-0.05882
-0.01389,-0.13244,0.08417,-0.03609
-0.02770,-0.10483,0.06358,-0.00348
-0.02077,-0.03037,0.05009,0.05779
0.00920,-0.03762,-0.01294,0.04508
-0.00433,0.13647,-0.05206,-0.00361
-0.12220,-0.06823,-0.03455,0.01926
-0.11225,-0.09320,-0.05244,0.07835
-0.10389,-0.09523,-0.02810,0.10850
-0.11314,-0.04845,-0.05256,0.03930
0.02314,0.14856,-0.05068,-0.06341
-0.04194,0.01658,0.00718,0.08631
-0.00392,0.02790,0.02546,0.11072
-0.03095,-0.01502,0.02954,0.00564
-0.05249,0.03837,-0.05339,-0.09863
-0.08229,0.01012,-0.04812,-0.06471
0.01489,0.04977,0.00212,-0.02560
0.06132,0.02254,0.03803,-0.04935
0.07114,0.06391,-0.02496,0.03313
0.02497,0.04336,0.00114,0.02289
-0.08347,0.01985,-0.10862,0.06036
-0.07738,0.01469,-0.10971,0.08922
-0.07486,-0.00877,-0.10194,0.07476
-0.04854,-0.04245,-0.08635,0.08376
0.03827,-0.11150,0.02205,0.03867
0.03839,-0.10251,0.09244,0.08490
0.02903,-0.09470,0.13305,0.06407
-0.00685,-0.07795,0.16059,0.03561
-0.04206,-0.07231,0.13932,0.05163
-0.06361,-0.04247,0.10734,0.06004
-0.09439,-0.03635,0.08232,-0.01053
-0.10571,-0.01896,0.05831,-0.05012
0.05318,0.05644,-0.01485,0.11634
0.05526,0.01787,-0.13313,0.08103
0.00750,0.01051,-0.15183,0.11201
-0.04205,0.01696,-0.14885,0.11036
-0.08015,0.02789,-0.13176,0.03502
-0.09588,-0.05194,-0.04468,-0.02601
-0.07505,0.07396,-0.04954,-0.15025
0.02118,0.03642,-0.01504,0.11354
-0.01609,0.04624,-0.01492,0.08438
0.04596,0.08103,-0.08189,0.07218
0.07313,0.06362,-0.06215,0.09038
-0.04113,-0.01256,-0.01833,-0.00729
-0.00117,0.01599,-0.14060,0.07963
-0.02714,0.01163,-0.06723,-0.01936
0.07908,-0.10787,-0.02359,-0.08257
0.07780,-0.11577,-0.03308,-0.09035
0.06644,-0.12811,-0.03764,-0.07346
0.04761,-0.14144,-0.06444,-0.06519
0.06100,-0.08782,-0.00904,0.03299
-0.02804,0.07436,0.04738,-0.10229
-0.00689,0.02172,0.03807,0.03886
-0.03458,0.08499,0.02166,-0.03656
0.05630,-0.00525,-0.07871,0.07426
0.04051,-0.00245,-0.04659,0.08601
-0.05040,0.12917,0.06120,-0.13478
-0.07313,0.10914,0.07546,-0.11559
0.01397,0.02640,-0.11778,-0.03400
0.02674,-0.01321,-0.13165,-0.03252
0.00145,0.11528,0.08891,-0.02878
0.00820,0.06437,0.05910,-0.01439
-0.03053,0.07583,0.03454,0.08602
-0.00973,0.06026,0.06304,0.13059
0.10381,0.05458,-0.01205,0.08237
0.09220,-0.03528,-0.06856,0.07366
-0.04076,-0.09998,0.13853,-0.04336
-0.05168,-0.12759,0.09662,0.04646
-0.06900,-0.13109,0.08248,0.03148
