,LOC,EOF1,EOF2,AR_CAT,EOF_CAT1,EOF_CAT2,EOF_CAT
2010-02-26 09:00:00,R01,-0.17308374451706376,-0.26264729168904327,1,0,0,0
2010-02-27 09:00:00,R01,-0.1384845457520722,-0.3547262530022569,1,0,1,2
2010-02-28 09:00:00,R01,-0.18665386586638916,-0.3427274467188611,1,0,1,2
2010-12-08 09:00:00,R03,0.2973352526450823,-0.16130560120475573,2,0,0,0
2010-12-09 09:00:00,R03,0.29699240994464704,-0.2971818731642511,1,0,0,0
2010-12-31 09:00:00,R03,0.4027076213862846,-0.3198491663216638,1,1,0,1
2011-01-01 09:00:00,R03,0.2713477871827216,-0.2758457711491254,1,0,0,0
2011-01-16 09:00:00,R03,-0.317775506255439,-0.6079882309456122,1,0,1,2
2011-02-02 09:00:00,R01,-0.34288338603199897,0.419310062515491,3,0,1,2
2011-02-03 09:00:00,R01,-0.18407427902186288,0.631909369272437,3,0,1,2
2011-02-04 09:00:00,R01,-0.03117775658278046,0.4814490571681977,3,0,1,2
2011-02-07 09:00:00,R02,-0.1623603622510755,0.169200704719561,3,0,0,0
2011-02-11 09:00:00,R01,-0.5202562041799854,0.08910927621670638,3,1,0,1
2011-02-12 09:00:00,R01,-0.3876681658649334,0.3614580522595569,3,0,1,2
2011-02-13 09:00:00,R02,-0.10600133653633437,0.3433187412074361,3,0,1,2
2011-02-14 09:00:00,R02,0.04996496877567826,0.4328340826170503,2,0,1,2
2011-02-15 09:00:00,R02,0.22758349224104155,0.2850125387521994,2,0,0,0
2011-02-17 09:00:00,R03,0.06780713923354276,0.38774075887958454,2,0,1,2
2012-01-01 09:00:00,R03,0.48769770680851965,-0.3065601344981245,1,1,0,1
