date,EOF1,EOF2,AR_CAT
1979-03-08 09:00:00,0.17802098946187456,-0.5292698457700185,2
1979-03-09 09:00:00,0.049148228480209694,-0.4495245978118457,2
1979-03-18 09:00:00,0.4110616891262499,-0.04252602522951095,2
1979-04-05 09:00:00,0.3341163923407202,-0.20932134501676605,2
1979-05-07 09:00:00,0.3700672124393781,0.10415643950299916,3
1979-05-08 09:00:00,0.3388571478990494,0.16373887380066493,3
1979-05-15 09:00:00,0.19088750634646687,0.038943390950624636,3
1979-05-18 09:00:00,-0.12018044719960075,-0.042041989213173904,1
1980-03-01 09:00:00,-0.17890136451797176,-0.3799356114749769,2
1980-03-03 09:00:00,-0.435351729271481,-0.009921897975906492,1
1980-03-05 09:00:00,0.1494874321757907,-0.0360511639192044,2
1980-03-20 09:00:00,-0.16196949341210115,0.3889177012997335,3
1980-03-30 09:00:00,0.1417829096144564,-0.3855103101660402,2
1980-04-05 09:00:00,0.3684306156608868,0.3597322143597353,3
1980-04-17 09:00:00,-0.39678261825101,0.283695759907391,1
1980-04-23 09:00:00,0.6425112314204485,0.16114931837181204,3
1981-03-01 09:00:00,-0.10897659667864723,-0.3890578195705341,2
1981-03-03 09:00:00,-0.10159675304923198,0.17751120798806175,3
1981-03-04 09:00:00,0.09251300483452264,0.30668812827392894,3
1981-04-10 09:00:00,-0.5683898716393602,-0.3355401069106784,1
1981-04-12 09:00:00,-0.4965713240555506,-0.13293094522092905,1
1981-04-13 09:00:00,-0.606907203257824,0.05470691497384885,1
1981-04-14 09:00:00,-0.4859297679705396,-0.026742020867747164,1
1981-05-01 09:00:00,-0.1483672955410604,0.31535532785475223,3
1981-05-28 09:00:00,0.13662186473988575,-0.18466891079029235,2
1982-03-20 09:00:00,-0.024154195489799628,0.4437848280024345,3
1982-03-21 09:00:00,0.1388528100213441,0.3620516960403005,3
1982-03-28 09:00:00,-0.5911611852964535,0.10315665220983564,1
1982-03-29 09:00:00,-0.3810232079130077,0.09069568789992644,1
1982-05-11 09:00:00,0.25143006147651226,-0.29186221637243553,2
1983-03-01 09:00:00,-0.11614383262176603,0.03734721393245959,1
1983-03-06 09:00:00,-0.6295545241057784,-0.16701909674550144,1
1983-03-07 09:00:00,-0.5977243454029738,-0.0038628204116772187,1
1983-03-15 09:00:00,-0.1732862531087054,-0.2922615504335323,1
1983-03-20 09:00:00,0.2560021281343823,-0.7114290969840227,2
1983-03-21 09:00:00,0.016714109173696864,-0.7897414309330469,2
1983-03-24 09:00:00,0.2102930732919437,0.04864211556632461,3
1983-03-25 09:00:00,0.4688219971668685,0.14408781004072166,3
1983-04-08 09:00:00,0.3696424218166304,-0.4197318341244327,2
1983-04-09 09:00:00,0.2166990170972715,-0.5641437294335212,2
1983-04-15 09:00:00,0.5786475040624632,-0.2700486154400308,2
1983-04-16 09:00:00,0.5140850282101017,-0.4350905641531026,2
1983-04-29 09:00:00,-0.0016596334169002671,-0.21391704865006572,2
1983-05-30 09:00:00,-0.0616033598529922,0.16281522924327255,3
1984-03-15 09:00:00,-0.16916915250676892,0.542710136727794,3
1984-03-16 09:00:00,-0.08044656288120136,0.5702431516795653,3
1984-03-17 09:00:00,0.051787515856438864,0.3544257551747161,3
1984-03-27 09:00:00,-0.28737697843294663,0.10959328088610873,1
1984-03-31 09:00:00,0.183830718571367,0.12404844041133585,3
1984-04-03 09:00:00,0.6023287032168754,0.0032177588276782482,2
1985-03-04 09:00:00,-0.3183689751192633,0.3216595456048136,1
1985-03-25 09:00:00,-0.04275410391413896,0.3542848828136121,3
1985-03-26 09:00:00,0.04734652701790984,0.40438255667246603,3
1986-03-09 09:00:00,0.39980774783242734,0.3890857894837945,3
1986-03-10 09:00:00,0.2465662504674629,0.5358624517240479,3
1986-03-12 09:00:00,0.06297841803243079,0.5151010818366845,3
1986-03-13 09:00:00,0.02058982804701589,0.32238906828772296,3
1986-03-26 09:00:00,0.11355958447469397,0.3881174480027673,3
1986-03-27 09:00:00,0.26534177904065565,0.2441335721204315,3
1986-04-11 09:00:00,0.42921054119234825,0.2867994569706875,3
1986-04-16 09:00:00,0.38251590562929655,-0.03988857153532082,2
1986-04-17 09:00:00,0.3097684623403197,-0.11774655892526167,2
1987-03-05 09:00:00,0.20222932533510585,-0.21557461417535104,2
1987-03-15 09:00:00,-0.12022414381669147,0.23529584379637025,3
1987-03-22 09:00:00,0.3822663743302828,0.4720964466332019,3
1987-03-27 09:00:00,-0.37978788782158746,0.1854298873064675,1
1987-03-28 09:00:00,-0.2706463094486599,0.2378071586483525,1
1987-03-31 09:00:00,0.3857373663424653,0.5011555696499426,3
1987-04-05 09:00:00,-0.3718643475650116,0.11975480325917688,1
1987-04-06 09:00:00,-0.3292411276827621,0.029645693851069743,1
1987-04-10 09:00:00,0.28503015415216354,-0.21493177733579366,2
1987-04-19 09:00:00,-0.5724843151233125,-0.22160484507962624,1
1987-04-20 09:00:00,-0.6498279658045961,-0.03747312437640238,1
1987-04-21 09:00:00,-0.4902026277373257,0.015714171394242697,1
1988-03-01 09:00:00,0.5456638587345263,0.042364644944352985,2
1988-03-09 09:00:00,0.11349973553997712,0.0937316075860982,3
1988-03-10 09:00:00,0.10150872892366804,0.12512768075187924,3
1988-03-11 09:00:00,0.09428254177906877,0.019194476860208587,3
1988-03-12 09:00:00,0.08601078850721577,-0.2528000195040536,2
1988-03-13 09:00:00,-0.052863089172506206,-0.5137336498611189,2
1988-03-14 09:00:00,-0.2251504611447384,-0.2933267138720685,1
1988-03-18 09:00:00,0.4452711035672122,-0.5667628986252821,2
1988-03-19 09:00:00,0.20623168378038026,-0.6687658429612895,2
1988-03-24 09:00:00,0.4684226075803205,-0.013938084028644005,2
1988-03-25 09:00:00,0.4442450715775519,-0.31603611394938164,2
1988-05-21 09:00:00,0.3492907200915173,-0.039606634958463935,2
1988-05-23 09:00:00,0.2586212664256019,-0.2399775921572195,2
1988-05-31 09:00:00,-0.008886935915260052,0.16173779502972405,3
1989-03-21 09:00:00,0.10317364176263874,0.4024843376725844,3
1989-03-27 09:00:00,-0.2750773270501697,-0.3468416757544389,1
1989-03-29 09:00:00,-0.5983004317679267,-0.026677752663761725,1
1989-03-30 09:00:00,-0.5842531438431493,0.1287219767023468,1
1989-03-31 09:00:00,-0.5438966656093013,0.08081318067521928,1
1989-04-07 09:00:00,-0.028045836395618067,0.2407439627061237,3
1989-04-08 09:00:00,-0.009655708609868537,0.10719907488700182,3
1989-04-28 09:00:00,0.34043624513530146,0.2546636414912308,3
1989-04-30 09:00:00,0.2972296111902535,0.35126049567179,3
1989-05-01 09:00:00,0.4579185525858866,0.1972390596659837,3
1990-03-02 09:00:00,0.1968592925708273,-0.35434205566260035,2
1990-03-03 09:00:00,0.307013124908724,-0.16010996674484554,2
1990-03-19 09:00:00,-0.4285566861912271,0.01009062246468478,1
1990-03-20 09:00:00,-0.2572042921730388,-0.11828779386254555,1
1990-03-21 09:00:00,-0.07214623018112089,-0.3488226162139055,2
1990-03-22 09:00:00,-0.09547165719456677,-0.4798438209399841,2
1990-03-23 09:00:00,-0.05286729307217738,-0.6499629388767407,2
1990-03-24 09:00:00,-0.1844481868866059,-0.5850999776946351,2
1990-04-16 09:00:00,-0.05060578930534334,0.08565120472429627,3
1990-04-17 09:00:00,-0.04483481215603726,0.12984799912225564,3
1990-04-28 09:00:00,0.059852182457885435,-0.37911654347008106,2
1990-05-13 09:00:00,-0.14319329400362335,0.2724421021715039,3
1990-05-14 09:00:00,-0.3614573681274736,0.11675677914649366,1
1990-05-15 09:00:00,-0.25854839654336875,-0.0840209388074394,1
1991-03-07 09:00:00,-0.19547035451087166,0.06473866600171897,1
1991-03-08 09:00:00,0.032192066413964555,0.18036776017219916,3
1991-03-16 09:00:00,0.031856665870420464,0.5898975728643829,3
1991-03-17 09:00:00,0.2694177930389683,0.31941929677291364,3
1991-03-24 09:00:00,0.015397417633605056,0.06533393493579376,3
1991-04-30 09:00:00,0.4822011540033364,-0.00899984737273221,2
1991-05-03 09:00:00,0.3480915707271781,0.1504194342640163,3
1991-05-20 09:00:00,0.2385750125843629,0.19626644341086705,3
1991-05-23 09:00:00,-0.2022360525055269,0.10747444179734413,1
1992-03-10 09:00:00,-0.25523382562571256,0.17006238245479996,1
1992-03-11 09:00:00,-0.08828582405628152,0.20320673597899727,3
1992-03-12 09:00:00,0.23614102244444346,0.08571304633577613,3
1992-03-13 09:00:00,0.2620932086303817,-0.22780404552639666,2
1992-03-16 09:00:00,-0.10509787176853777,-0.4349146877220067,2
1992-03-20 09:00:00,0.20205805168990185,-0.20082706521406465,2
1992-03-23 09:00:00,0.004292158664786293,0.04917188420344567,3
1992-03-24 09:00:00,0.2252225724113789,0.38544279019014394,3
1992-03-25 09:00:00,0.28508879878256993,0.3883648726271772,3
1992-03-26 09:00:00,0.3768593674807588,0.5469484493773548,3
1992-04-19 09:00:00,0.2637441879354391,0.21521527274757427,3
1992-04-20 09:00:00,0.3140608682214821,-0.10338595120715978,2
1992-04-26 09:00:00,-0.538588886129354,-0.19273578797265647,1
1992-04-28 09:00:00,-0.4846918092097521,0.017198974505387557,1
1993-03-10 09:00:00,-0.3391267604787672,0.3226814795789388,1
1993-03-11 09:00:00,-0.43401766252806223,0.1077970750469371,1
1993-03-20 09:00:00,-0.4653775309974333,-0.6369216730380972,1
1993-03-22 09:00:00,-0.3132204521771073,-0.10718050592353577,1
1993-03-23 09:00:00,-0.1041450258636222,-0.29050793642015305,2
1993-03-24 09:00:00,-0.039802891392465636,-0.41471985982358817,2
1993-03-26 09:00:00,0.3506923264539384,-0.031597465535980335,2
1993-04-13 09:00:00,0.11789232869541542,0.2396055602687265,3
1993-04-27 09:00:00,-0.25928155023114763,0.2827583889265621,1
1993-04-28 09:00:00,-0.09853627059787093,0.4388290175785482,3
1993-05-07 09:00:00,0.07232294067478806,0.4736028128699725,3
1993-05-08 09:00:00,0.05367364756143826,0.3244249258969358,3
1993-05-24 09:00:00,-0.468372039847249,0.08629390924842831,1
1994-03-12 09:00:00,-0.4574972883517186,-0.2120602223384951,1
1994-03-13 09:00:00,-0.4801711082319123,-0.03622116024483325,1
1994-03-17 09:00:00,-0.08801074540413616,0.3613627907449335,3
1994-03-21 09:00:00,-0.013462370875592164,-0.18718921955919512,2
1994-03-28 09:00:00,0.11015397697535513,-0.021126795024062214,2
1994-04-03 09:00:00,-0.014457539298072088,0.3797176539915237,3
1994-04-04 09:00:00,0.06528215996684457,0.2280502527726338,3
1995-03-07 09:00:00,0.7118805856231979,-0.12191429044382412,2
1995-03-08 09:00:00,0.7097218452697558,-0.13858794640494942,2
1995-03-21 09:00:00,0.1782950178080663,-0.006032594963943604,2
1995-03-22 09:00:00,0.27650588418548433,-0.0341263939700352,2
1995-03-23 09:00:00,0.18981971529453645,-0.12151707945367393,2
1995-04-21 09:00:00,0.23269401576018114,-0.06841014469687193,2
1995-04-24 09:00:00,0.33259336918179416,0.3155554640321169,3
1995-04-25 09:00:00,0.4823499519144311,0.4547723403773024,3
