,EOF1,EOF2
1986-03-13 09:00:00,-0.011352905585119677,0.44982259507704103
1986-03-26 09:00:00,-0.13649635643371047,0.3689819372266633
1986-03-27 09:00:00,0.11508560958972686,0.567962993912073
1986-04-11 09:00:00,0.24830152208608794,0.23132992995198792
1986-04-16 09:00:00,0.3878848217934313,-0.04144004608472749
1986-04-17 09:00:00,0.3642667512324453,-0.0758513893803289
1986-12-03 09:00:00,-0.6277609730610128,-0.12544711716253762
1986-12-04 09:00:00,-0.7144230359158104,0.10131120676389073
1986-12-05 09:00:00,-0.6014300806703997,0.3937583648324937
1986-12-06 09:00:00,-0.36333717945276606,0.5276671258214155
1986-12-21 09:00:00,0.09448617763857647,-0.2887784341220238
1987-02-11 09:00:00,-0.4239528463883571,0.33634419186066233
1987-03-05 09:00:00,0.27461678077844043,-0.2809887636481757
1987-03-15 09:00:00,-0.2621271524315943,-0.12918437532286678
1987-03-22 09:00:00,0.12300189890547691,0.5090829271977756
1987-03-27 09:00:00,-0.3805300097786028,0.1135406602984762
1987-03-28 09:00:00,-0.42504474369719136,0.29744323712308934
1987-03-31 09:00:00,0.1743057083551562,0.5266389806263708
1987-04-05 09:00:00,-0.5069611640605509,0.17017204975405187
1987-04-06 09:00:00,-0.46448235824290146,0.2815981825319812
1987-04-10 09:00:00,0.33768036940345597,0.07854633363490038
1987-04-19 09:00:00,-0.3366105028549177,-0.5140814213901771
1987-04-20 09:00:00,-0.5365013554447635,-0.21861929120904014
1987-04-21 09:00:00,-0.4367579894052591,0.00566139119391051
1987-12-11 09:00:00,0.30532881412529855,-0.03837511676143776
1987-12-12 09:00:00,0.2348149154563913,-0.5015962788274843
1987-12-29 09:00:00,-0.6647110736045777,0.054143849187223404
1987-12-30 09:00:00,-0.6807323661384619,0.30979973993355603
1987-12-31 09:00:00,-0.5408614971329156,0.4728853405854462
1988-01-01 09:00:00,-0.4550140477892395,0.47822858362853715
1988-01-20 09:00:00,0.21833147007562925,0.5187382281339992
1988-02-18 09:00:00,-0.40432712368408835,-0.21893812213990055
1988-02-19 09:00:00,-0.16210896197049185,-0.1032204113761517
1988-02-23 09:00:00,0.3453015435341836,-0.631685210264888
1988-02-24 09:00:00,0.22451423083259495,-0.5319988436844924
1988-03-01 09:00:00,0.5391280579952831,-0.19930900977192528
1988-03-09 09:00:00,0.13414039861429702,-0.4015915335966655
1988-03-10 09:00:00,0.1603135799663885,-0.15152990504540303
1988-03-11 09:00:00,0.25629053851584177,-0.20568961504874161
1988-03-12 09:00:00,0.317377460857263,-0.33090365379058695
1988-03-13 09:00:00,0.20309632919595816,-0.542297469613488
1988-03-14 09:00:00,-0.11444083191202395,-0.3576809141191014
1988-03-18 09:00:00,0.7787936690743464,-0.15840820767084557
1988-03-19 09:00:00,0.6231288038315483,-0.4159652679739115
1988-03-24 09:00:00,0.4677039332413134,0.4797743630566885
1988-03-25 09:00:00,0.6730745714583728,0.2650690177372582
1988-05-21 09:00:00,0.4317271486393105,0.09379573259164421
1988-05-23 09:00:00,0.48155040502143376,-0.115024922539405
1988-05-31 09:00:00,-0.03492842511369136,0.013160597357345379
1988-12-20 09:00:00,-0.17692402268980223,-0.5095898030455099
1988-12-27 09:00:00,-0.5867291895081215,-0.34711491471760664
1988-12-28 09:00:00,-0.6937624562708077,0.02612479984269139
1988-12-29 09:00:00,-0.4276227765427081,0.012035219639117438
1989-01-05 09:00:00,-0.32864669383095624,0.3170579024849692
1989-01-07 09:00:00,0.38665653436120184,0.00019304893892906834
1989-01-08 09:00:00,0.31271167804025324,-0.40028021933398733
1989-02-02 09:00:00,-0.6337449971956849,0.1486955502128452
1989-02-03 09:00:00,-0.4185635273921002,0.32835750591854207
1989-02-19 09:00:00,0.08442343396512761,-0.6008933797899827
1989-02-23 09:00:00,-0.4559143838415076,0.13518790500347175
1989-03-21 09:00:00,-0.11017261612364125,0.6002948054644333
1989-03-27 09:00:00,0.12330143272192252,-0.30214442119604157
1989-03-29 09:00:00,-0.4451891040672568,-0.22305061802251952
1989-03-30 09:00:00,-0.552532574871152,0.10910985817233607
1989-03-31 09:00:00,-0.5284077150806772,0.24498710899415416
1989-04-07 09:00:00,-0.17469533593652303,0.5589310298919555
1989-04-08 09:00:00,-0.06825877043463101,0.5024210354946981
1989-04-28 09:00:00,0.14725880736925367,0.24329605340174995
1989-04-30 09:00:00,0.1637047656001681,0.4996718258437701
1989-05-01 09:00:00,0.3993910895717028,0.4957693350220528
1989-12-06 09:00:00,-0.5343485066591758,-0.08960144542192472
1989-12-07 09:00:00,-0.530472388936142,0.06798869025209414
1989-12-16 09:00:00,-0.3335710987165112,0.2118387545075435
1989-12-17 09:00:00,-0.3520735872264493,0.47066835204757335
1989-12-25 09:00:00,0.5916309183342839,-0.030432924121955314
1989-12-26 09:00:00,0.5504581046493771,-0.12275487510731102
1990-01-17 09:00:00,-0.4269243291360107,0.2986050673459174
1990-01-18 09:00:00,-0.402642205017376,0.49513174926351256
1990-01-19 09:00:00,-0.07124868111515914,0.5450840922051974
1990-01-26 09:00:00,0.19896022288573428,0.19489520808493022
1990-02-05 09:00:00,-0.10656678117647504,-0.33251116018065796
1990-02-06 09:00:00,-0.15588467164757375,-0.2459895531318521
1990-02-07 09:00:00,0.01872395455217159,-0.04999808618785974
1990-02-11 09:00:00,-0.17767914484321407,-0.12086619068293207
1990-03-02 09:00:00,0.3356847518271449,-0.21006578961124436
1990-03-03 09:00:00,0.4194808560328388,0.12972434907391686
1990-03-19 09:00:00,-0.36309333976578717,0.2068584081309915
1990-03-20 09:00:00,-0.1849649562946136,0.2801051917771701
1990-03-21 09:00:00,0.12149765239834232,0.21196197126338484
1990-03-22 09:00:00,0.2152388174872437,0.025531455842785853
1990-03-23 09:00:00,0.3434701941063955,-0.270037954544974
1990-03-24 09:00:00,0.223967996086386,-0.40230906584762915
1990-04-16 09:00:00,-0.07234308534382514,-0.17367458946288808
1990-04-17 09:00:00,-0.0923458286416124,-0.07349279025718541
1990-04-28 09:00:00,0.2578885577850284,-0.3578401004112378
1990-05-13 09:00:00,-0.1458236160768203,0.03838192103020398
1990-05-14 09:00:00,-0.2739148102142067,-0.024210342884214055
1990-05-15 09:00:00,-0.09708122524129668,-0.04089333886134763
1990-12-18 09:00:00,-0.08742142754787749,0.025675490648723407
1990-12-26 09:00:00,-0.21782040396927535,0.2170460318445679
1990-12-27 09:00:00,-0.013604007246358026,0.4293939629062877
1990-12-28 09:00:00,0.5250115956817849,0.3112150984723272
1990-12-29 09:00:00,0.7087939518356507,0.02773399248598877
1991-01-02 09:00:00,0.37121132850478766,-0.2786010997399873
1991-01-24 09:00:00,-0.36450232906755564,-0.5872065782174304
1991-01-25 09:00:00,-0.6900381382721205,-0.32849290114835505
1991-01-26 09:00:00,-0.8067314103294969,0.017724936154912482
1991-01-27 09:00:00,-0.762029205761912,0.2933563152327117
1991-02-08 09:00:00,-0.4881725520464703,0.011953050489337494
1991-02-09 09:00:00,-0.4308778919834173,0.3775417675355367
1991-02-10 09:00:00,-0.17755524044523097,0.5325409467468316
1991-02-18 09:00:00,0.4878725606572847,0.04648205925722096
1991-02-26 09:00:00,0.5854756188387897,-0.4191654050527291
1991-03-07 09:00:00,-0.2610933180006076,-0.002740837323581305
1991-03-08 09:00:00,0.013386661558343605,0.21991794014717353
1991-03-16 09:00:00,-0.09537304749329861,0.6809103386335266
1991-03-17 09:00:00,0.2129433919936001,0.5990240662980086
1991-03-24 09:00:00,0.06886460958047676,-0.10737470467109007
1991-04-30 09:00:00,0.5272820787926921,0.15626796483926528
1991-05-03 09:00:00,0.2982105481478238,-0.012965476978785497
1991-05-20 09:00:00,0.22142156334433988,0.06752205552237879
1991-05-23 09:00:00,-0.22109267900488142,-0.02213204148807303
1991-12-04 09:00:00,-0.5376632644468191,-0.23963406795903505
1991-12-05 09:00:00,-0.38113944347017137,-0.2774064308439725
1991-12-10 09:00:00,0.049335307254529163,-0.5533574451383966
1991-12-11 09:00:00,-0.13791619018525766,-0.4303281979753611
1991-12-12 09:00:00,-0.30048884616796656,-0.4273430338494561
1991-12-13 09:00:00,-0.43270680718273663,-0.35884900156046384
1991-12-14 09:00:00,-0.5079846214183305,-0.3019640295461134
1991-12-15 09:00:00,-0.6450631524734622,-0.18154201873840856
1991-12-16 09:00:00,-0.7232968145413678,0.17667095380839726
1991-12-25 09:00:00,0.40285262498941254,-0.4850350473170894
1991-12-26 09:00:00,0.33505838561636075,-0.332888970746334
1992-01-03 09:00:00,-0.6660742533658456,-0.15894195976322828
1992-01-04 09:00:00,-0.545609470320918,0.3919023122665172
1992-01-05 09:00:00,-0.17428955275943123,0.487887201884652
1992-01-06 09:00:00,-0.1984044376864127,0.3349534288503114
1992-01-23 09:00:00,-0.5232222326285155,0.29903565684334493
1992-01-24 09:00:00,-0.5108138851259468,0.4178050271478279
1992-01-25 09:00:00,-0.45096538610554354,0.45198829594965073
1992-01-27 09:00:00,-0.13965668707434697,0.4913832097801693
1992-01-28 09:00:00,-0.06795916988254831,0.5319532898221238
1992-01-29 09:00:00,-0.029919406363835388,0.22339257620320818
1992-02-12 09:00:00,-0.33592357812545715,0.29155667303406235
1992-02-25 09:00:00,-0.48117707085824524,-0.6422161989177623
1992-02-26 09:00:00,-0.6865109334484265,-0.2866204036597201
1992-03-10 09:00:00,-0.1929479593219001,0.19690895493587887
1992-03-11 09:00:00,-0.1274253133453885,0.3540594455866293
1992-03-12 09:00:00,0.18984189761856143,0.41962620142493146
1992-03-13 09:00:00,0.3982878998195066,0.08698266896672435
1992-03-16 09:00:00,0.09216697909055944,-0.33780092725535193
1992-03-20 09:00:00,0.39805483622431653,-0.10110208763743242
1992-03-23 09:00:00,-0.069078185933747,-0.04391051657764358
1992-03-24 09:00:00,-0.026251875993275872,0.33564966586151596
1992-03-25 09:00:00,0.06283354564739282,0.5360628011225996
1992-03-26 09:00:00,0.05218082297912094,0.6219965975467291
1992-04-19 09:00:00,0.31779976166572727,0.3826048704096513
1992-04-20 09:00:00,0.4731011093962257,0.11769204572963551
1992-04-26 09:00:00,-0.311014984148023,-0.3420453262029869
1992-04-28 09:00:00,-0.37154901936029067,0.04990579208425855
1992-12-23 09:00:00,-0.49083713277450003,-0.17913204238437383
1992-12-30 09:00:00,-0.5814528146360329,-0.21648136345780533
1992-12-31 09:00:00,-0.4413439527499056,0.01886203590724162
1993-01-05 09:00:00,-0.05986192924749875,-0.23764512163020962
1993-01-07 09:00:00,0.5140004896355722,-0.448650539720185
1993-01-08 09:00:00,0.2962993649339296,-0.6537203479381685
1993-01-09 09:00:00,-0.0503384940017535,-0.6062269143483764
1993-01-12 09:00:00,-0.16258395925531505,-0.18352105764485285
1993-01-15 09:00:00,0.018729830600173455,0.5579641675522645
1993-02-04 09:00:00,-0.5580327535412851,-0.07133475205823424
1993-02-05 09:00:00,-0.6178704867331508,0.14955150271752918
1993-02-06 09:00:00,-0.6306191120805424,0.19881449064396958
1993-02-07 09:00:00,-0.6577577700163627,0.1776687749231143
1993-02-14 09:00:00,-0.5092400891270117,-0.3212508116752168
1993-02-18 09:00:00,0.15795307928647154,-0.3635625297925804
1993-02-19 09:00:00,0.17871095423713013,-0.422856718810527
1993-02-22 09:00:00,0.22586749981517845,-0.45497156099525565
1993-02-25 09:00:00,0.6589512767790419,0.34238578927185387
1993-02-26 09:00:00,0.674282613063796,0.20254736988112346
1993-03-10 09:00:00,-0.22014332130362968,-0.06317410760403279
1993-03-11 09:00:00,-0.23628896559411044,-0.15631475976703008
1993-03-20 09:00:00,-0.111791583100041,-0.5780531912547079
1993-03-22 09:00:00,-0.2516294904625051,0.19031553974622248
1993-03-23 09:00:00,0.08752445922989124,0.3388916358579295
1993-03-24 09:00:00,0.24897199901378902,0.1910720281393525
1993-03-26 09:00:00,0.38449657926580527,0.06766760651935469
1993-04-13 09:00:00,-0.020825862086082857,0.2305085477792549
1993-04-27 09:00:00,-0.32209229565986436,-0.05550910680326821
1993-04-28 09:00:00,-0.24079349160539656,0.07141865521452798
1993-05-07 09:00:00,-0.0454300436608173,0.2518342021458261
1993-05-08 09:00:00,0.03342766706890993,0.37625568858913416
1993-05-24 09:00:00,-0.29639132719004396,-0.044785278330711026
1994-01-11 09:00:00,0.7096363234009452,0.1996981413251402
1994-01-12 09:00:00,0.6606938097910867,0.29828352832346483
1994-01-15 09:00:00,0.5891013411181653,-0.42497175570638673
1994-01-16 09:00:00,0.40887217448912005,-0.41674780847507764
1994-01-25 09:00:00,-0.16584355794593097,0.21975157791942954
1994-01-26 09:00:00,-0.29554442493932875,0.27338120569528357
1994-01-27 09:00:00,-0.04165166027603426,0.4066826150513923
1994-02-08 09:00:00,0.15998083159271806,-0.15519548108234268
1994-02-09 09:00:00,-0.13582008048454053,-0.025381241414595242
1994-02-20 09:00:00,0.60345950983789,0.3946133985513113
1994-02-21 09:00:00,0.6132050013948164,-0.10439628141380877
1994-02-22 09:00:00,0.266216363552504,-0.4041078730279487
1994-03-12 09:00:00,-0.2657714431961511,-0.5033164952242581
1994-03-13 09:00:00,-0.37295648715156465,-0.3581906973781222
1994-03-17 09:00:00,-0.2898487205296807,0.42885298805207084
1994-03-21 09:00:00,0.12802919609226465,-0.12730543341801712
1994-03-28 09:00:00,0.12397328990933171,0.2019216376818671
1994-04-03 09:00:00,-0.21092040393933487,0.29978314619934887
1994-04-04 09:00:00,-0.008539376084398745,0.4723134302795192
1994-12-05 09:00:00,-0.7716748531171654,-0.08006303457649366
1994-12-06 09:00:00,-0.6613550358631624,0.15984086321452518
1994-12-07 09:00:00,-0.33910038595714587,0.33460648645476204
1995-01-08 09:00:00,0.7486265367421928,-0.028127541164931952
1995-01-09 09:00:00,0.7416561987462227,-0.011482078738759928
1995-01-17 09:00:00,0.2550552996292626,-0.649467766133059
1995-02-06 09:00:00,-0.28437970718223315,-0.5644832818601687
1995-02-07 09:00:00,-0.3126161353005523,-0.5481468774859855
1995-02-08 09:00:00,-0.39452922522263184,-0.5376468285286599
1995-02-09 09:00:00,-0.45475117233667633,-0.1554487382201195
1995-02-10 09:00:00,-0.152125280319084,0.2531839633548658
1995-02-14 09:00:00,0.3868783513471518,0.005623251868986589
1995-02-15 09:00:00,0.22378888857404028,-0.25214699622971787
1995-03-07 09:00:00,0.7110708485265458,0.13498931784925147
1995-03-08 09:00:00,0.7379299958240693,0.17590518401695282
1995-03-21 09:00:00,0.1265137825119666,0.06763134955371876
1995-03-22 09:00:00,0.29088764652283916,0.0840931846515533
1995-03-23 09:00:00,0.38292505826220585,0.07543105701150872
1995-04-21 09:00:00,0.40098974315197666,-0.2400244002102928
1995-04-24 09:00:00,0.2786333446133114,0.2009237354209011
1995-04-25 09:00:00,0.2777594791798297,0.3648507415307802
1995-05-15 09:00:00,0.4559158449216915,0.26054470708518673
1995-05-16 09:00:00,0.4899293056459683,0.18947364610881987
1995-05-17 09:00:00,0.587978366443565,0.10008237472833449
1995-05-18 09:00:00,0.6612834934788082,0.034324849705162794
1995-05-19 09:00:00,0.7160648480737197,0.02137144858330373
1995-12-07 09:00:00,-0.36800175694555154,0.2854777888703946
1995-12-17 09:00:00,-0.5965156006027301,0.026792159286679114
1996-01-15 09:00:00,0.6713156132701699,0.07676655203283858
1996-01-16 09:00:00,0.4804422755843938,-0.21306215919596938
1996-02-06 09:00:00,0.13057612763881896,0.16142702311308016
1996-02-23 09:00:00,0.528001261265615,0.4932193122899287
1996-02-24 09:00:00,0.6364926633747907,0.29475424672709055
1996-02-25 09:00:00,0.5182813795689154,0.11489299635263567
1996-02-26 09:00:00,0.30595373548595234,-0.010515443482932997
1996-03-04 09:00:00,0.01130582447851587,-0.2714123679452077
1996-03-05 09:00:00,0.12517399026183734,-0.21479062258677797
1996-03-08 09:00:00,-0.007944777871832454,-0.20834043184830395
1996-03-09 09:00:00,-0.03732979898976635,-0.09134725053700975
1996-03-10 09:00:00,-0.011162681169763187,-0.10812050426231823
1996-03-11 09:00:00,0.0684853032286144,0.007588823594146124
1996-03-12 09:00:00,0.05446018902111424,0.11274254725101966
1996-03-13 09:00:00,0.09809755807998422,0.27848701505713735
1996-03-14 09:00:00,0.31110026929343076,0.5077128549686437
1996-03-15 09:00:00,0.37615869205427416,0.5786668231386536
1996-03-18 09:00:00,0.31039094167079434,0.17933283598562313
1996-03-22 09:00:00,0.14920246955454003,-0.4914464421274093
1996-03-23 09:00:00,0.07744402022611506,-0.509938256950429
1996-03-24 09:00:00,-0.059910238849735474,-0.5141541246525567
1996-03-26 09:00:00,-0.5132640057784078,-0.3886616352234362
1996-03-29 09:00:00,0.40315805314139913,0.2935843651201576
1996-03-30 09:00:00,0.590107729564136,-0.06980536098424564
1996-03-31 09:00:00,0.521370360739079,-0.22838297682484637
1996-04-26 09:00:00,-0.3598613507136457,-0.12225910705148793
1997-01-18 09:00:00,-0.34958411714141,0.31034039084566617
1997-02-23 09:00:00,-0.37330835943301044,-0.5639942517469027
1997-02-28 09:00:00,0.04139018058797559,0.4017525913669632
1997-03-06 09:00:00,-0.4738323232410129,-0.2486063322554367
1997-03-08 09:00:00,-0.42380638721129826,-0.18898438412786805
1997-03-10 09:00:00,-0.23274811183894614,-0.2229350719135689
1997-03-16 09:00:00,-0.22788489712602444,-0.2663128083537964
1997-03-17 09:00:00,-0.2577230225037692,-0.26454295792095284
1997-03-18 09:00:00,-0.26170414333177267,-0.3342828617931401
1997-03-27 09:00:00,-0.2540492310705006,-0.17061843754362455
1997-04-11 09:00:00,-0.5285784711635315,-0.21105986379732364
1997-05-06 09:00:00,-0.14982883357658888,0.13813140825795514
1997-12-08 09:00:00,0.6164788569421925,-0.13240143212053793
1997-12-09 09:00:00,0.2894806363032346,-0.5215612636847863
1997-12-10 09:00:00,-0.015485223114318701,-0.3652767345971073
1997-12-14 09:00:00,0.1788677258648371,-0.08511013780014023
1998-01-06 09:00:00,-0.29376559842757266,0.12415596821560973
1998-01-07 09:00:00,-0.05622348596711358,0.31829753586482085
1998-01-21 09:00:00,0.20147325470028196,0.04574868015421584
1998-01-26 09:00:00,0.16398749162482176,-0.17664127942972432
1998-01-30 09:00:00,-0.1746937619811223,-0.41485314102112586
1998-02-09 09:00:00,-0.3761052222021097,-0.272748958811807
1998-02-10 09:00:00,-0.4275207455598236,-0.12270393845682066
1998-02-13 09:00:00,-0.6002905252802394,0.4072190782932236
1998-02-14 09:00:00,-0.44493959775240005,0.19510591589960763
1998-02-19 09:00:00,-0.2889759065043224,-0.2616762576480929
1998-02-24 09:00:00,0.5207825242986001,0.1432426638118755
1998-03-02 09:00:00,-0.24017485536079816,-0.047909649769476155
1998-03-03 09:00:00,-0.29558786485371097,0.20466877928688876
1998-03-04 09:00:00,-0.19556650307027673,0.2301249348416554
1998-03-06 09:00:00,0.15521950311748495,-0.1008402498821635
1998-03-07 09:00:00,0.06030497428892867,-0.32154811025343283
1998-03-19 09:00:00,-0.05961143740029019,-0.6187785931877223
1998-03-22 09:00:00,0.20171423702323166,-0.4033340881455495
1998-03-23 09:00:00,0.2711437776248316,-0.5713851986182745
1998-03-24 09:00:00,0.13750596032048162,-0.6876856925688034
1998-03-31 09:00:00,-0.5840230181670781,-0.35039210072319815
1998-04-01 09:00:00,-0.4608876290471229,-0.25350177696082143
1998-04-05 09:00:00,-0.42216330795245743,-0.026272267959889076
1998-04-06 09:00:00,-0.24634670761167923,0.46687130257309867
1998-04-22 09:00:00,-0.0058668257132058746,-0.317759748624616
1998-04-24 09:00:00,-0.31585236501136893,0.1967886377158626
1998-04-25 09:00:00,-0.04633431380886363,0.24650695655275312
1998-05-02 09:00:00,-0.22149408189779693,0.4978783994643023
1998-05-18 09:00:00,0.15661242071286305,0.020432020096675236
1999-02-06 09:00:00,0.05768777820044261,-0.07283308907736441
1999-02-21 09:00:00,-0.33306414536298123,-0.36095621895515484
1999-02-22 09:00:00,-0.3179956384241603,-0.03343838835841436
1999-03-01 09:00:00,-0.3513842287554866,0.13254963662703118
1999-03-03 09:00:00,-0.1118626495087198,0.39828834317777834
1999-03-06 09:00:00,0.3442402146747619,0.6667007515017784
1999-03-07 09:00:00,0.44729902606472627,0.5767573942366632
1999-04-06 09:00:00,-0.38502263408644843,-0.34023221147051125
1999-04-09 09:00:00,-0.3304757046385549,0.04834621354305156
1999-04-10 09:00:00,-0.11700889328892738,0.5261896846379336
1999-05-27 09:00:00,0.460907774185875,-0.09114115049244324
1999-05-30 09:00:00,0.49986351133687285,-0.04493648514719812
1999-05-31 09:00:00,0.4537535354101467,-0.16179177672736242
2000-01-12 09:00:00,0.46038570517049404,0.05733137117675831
2000-01-18 09:00:00,-0.22670298545175194,-0.2851321613123867
2000-01-19 09:00:00,-0.053688295217047516,-0.4586760692630099
2000-02-25 09:00:00,0.31706690471973487,-0.5352788727679046
2000-04-24 09:00:00,0.20501957025607379,-0.4632618730206317
2000-04-29 09:00:00,0.23422409643150915,-0.27926712517339447
2000-05-24 09:00:00,0.17905379294484364,-0.2978836101489649
2000-05-25 09:00:00,0.2801260581383619,-0.36805019219266544
2000-05-26 09:00:00,0.2727490922714413,-0.2981244804081566
2000-12-16 09:00:00,-0.06408150960530447,0.6597482130268281
2000-12-31 09:00:00,0.7376875304240463,0.009600532406343214
2001-01-01 09:00:00,0.6988866725614986,-0.018901124052040582
2001-02-22 09:00:00,-0.4039655493854624,-0.4432611216178646
2001-02-26 09:00:00,0.3237829117395473,0.11323260317993565
2001-03-23 09:00:00,0.19008131673917833,-0.14107165889197923
2001-12-06 09:00:00,-0.047224386122582944,-0.5299639687019542
2002-01-11 09:00:00,-0.6247753590773519,-0.200962965092328
2002-01-12 09:00:00,-0.559819416778206,0.0419542247816896
2002-01-13 09:00:00,-0.20544167945269476,0.2813411749084464
2002-01-24 09:00:00,0.1403229511359806,0.15501458966036466
2002-03-02 09:00:00,0.13227785348508836,0.1930998708820215
2002-03-22 09:00:00,-0.19451720704094555,-0.21125851049581254
2002-04-05 09:00:00,0.01627441610204592,0.3693328691960779
2002-04-13 09:00:00,-0.007230798785886724,0.48491900757300044
2002-04-14 09:00:00,0.08139571469675701,0.5047706504493188
2002-04-22 09:00:00,-0.2619232241898775,0.05675613314747565
2002-05-14 09:00:00,-0.3707972743114667,0.028450261223684922
