date,EOF1,EOF2,AR_CAT
1979-12-01 09:00:00,-0.6582936127538119,0.0748920662768825,2
1979-12-02 09:00:00,-0.3546379216126954,-0.0688341610892697,2
1980-01-24 09:00:00,-0.32034907312714694,0.24870062703461784,2
1980-02-12 09:00:00,-0.07445716977282862,-0.2559052620042757,4
1980-02-13 09:00:00,0.14903563735910622,0.10080299395266093,3
1980-02-25 09:00:00,-0.4654962905425975,0.02867181793793235,2
1980-02-26 09:00:00,-0.18181894755326464,-0.09195562378746623,2
1980-03-01 09:00:00,0.0030345911648771875,0.48909987135542893,3
1980-03-03 09:00:00,-0.4414227978612232,0.1209630997499116,2
1980-03-05 09:00:00,0.1262784454920037,-0.04437772082167876,4
1980-03-20 09:00:00,-0.14925065613166258,-0.34714939918339904,4
1980-03-30 09:00:00,0.2929865012759801,0.3895884717500396,3
1980-04-05 09:00:00,0.40767989362611584,-0.3625694586370796,1
1980-04-17 09:00:00,-0.3291714194806752,-0.14754167985201766,2
1980-04-23 09:00:00,0.6462519219657362,-0.2424009310258071,1
1980-12-13 09:00:00,-0.4803557148282316,0.1792614962208497,2
1980-12-23 09:00:00,0.6263116446844929,0.09451676507382112,1
1981-01-27 09:00:00,-0.027646229939175558,0.3089046659831636,3
1981-02-10 09:00:00,-0.5052214166794008,0.2428141356602735,2
1981-02-11 09:00:00,-0.43772492690707,-0.170412948681507,2
1981-03-01 09:00:00,-0.075865485074386,0.4489156526960815,3
1981-03-03 09:00:00,-0.15434201788192226,-0.06939736452866177,2
1981-03-04 09:00:00,0.06366591171263332,-0.2891380245646653,4
1981-04-10 09:00:00,-0.4884804964224049,0.4377950062097732,2
1981-04-12 09:00:00,-0.42604836160058174,0.27760108641422804,2
1981-04-13 09:00:00,-0.5903909484480725,0.04808373895061269,2
1981-04-14 09:00:00,-0.4279813288435876,0.07165762482812736,2
1981-05-01 09:00:00,-0.1560041099821709,-0.1951503784181912,4
1981-05-28 09:00:00,0.22911315583351985,0.1735556675843154,3
1981-12-11 09:00:00,0.4469907724526637,0.12363215984958995,1
1982-01-29 09:00:00,0.3201406631862222,-0.06559755951114038,1
1982-02-09 09:00:00,-0.5573298118563845,0.1720014990188546,2
1982-02-17 09:00:00,-0.05010587151571312,-0.09373548076712702,4
1982-02-18 09:00:00,0.09621552241584136,-0.1163433688806114,4
1982-03-20 09:00:00,-0.00846046978967458,-0.3953981459223376,4
1982-03-21 09:00:00,0.18930338610564165,-0.3820013037923041,4
1982-03-28 09:00:00,-0.6801782712311107,-0.0165279540129125,2
1982-03-29 09:00:00,-0.4960850055977809,-0.05517242556610608,2
1982-05-11 09:00:00,0.16150065168247732,0.2447712140223668,3
1982-12-08 09:00:00,-0.18131526669890613,-0.2224855160634504,4
1983-01-25 09:00:00,-0.5288536585940962,0.02229485802041319,2
1983-01-27 09:00:00,-0.3709855509640714,0.2442619606034257,2
1983-02-27 09:00:00,-0.517386536639806,0.3089016811492487,2
1983-02-28 09:00:00,-0.4216712984481942,-0.1027106643494505,2
1983-03-01 09:00:00,-0.09827433358943256,-0.1568033754295859,4
1983-03-06 09:00:00,-0.541203657575725,0.3183480765624186,2
1983-03-07 09:00:00,-0.5433968176965965,0.049586914581814495,2
1983-03-15 09:00:00,-0.15027635851947485,0.3444888436595882,3
1983-03-20 09:00:00,0.4671070988676839,0.6148937824341276,3
1983-03-21 09:00:00,0.2176183095702874,0.7702751243786787,3
1983-03-24 09:00:00,0.05826220503039691,-0.14141567529437185,4
1983-03-25 09:00:00,0.2999727281216115,-0.2926187928564494,4
1983-04-08 09:00:00,0.3959172825185016,0.3074078456655135,1
1983-04-09 09:00:00,0.2978794619856069,0.4820157390140152,3
1983-04-15 09:00:00,0.6882565916130219,0.10638888982492403,1
1983-04-16 09:00:00,0.6850190527262524,0.3045049141874939,1
1983-04-29 09:00:00,-0.03413759759435855,0.15585497877884616,3
1983-05-30 09:00:00,0.03823240260713225,-0.1848434322240218,4
1983-12-25 09:00:00,0.0976651525902684,0.7170598394371781,3
