date,EOF1,EOF2,AR_CAT
1979-12-01 09:00:00,0.6597319857337333,0.10023005203699044,1
1979-12-02 09:00:00,0.3594032373757822,-0.04385911759186665,1
1980-01-24 09:00:00,0.3147307663028001,0.2386852434945177,1
1980-02-12 09:00:00,0.08309383101381516,-0.24972185126823954,1
1980-02-13 09:00:00,-0.15971779699293934,0.11188811149812006,2
1980-02-25 09:00:00,0.4637177252374298,0.05607900038599513,1
1980-02-26 09:00:00,0.18438487299430764,-0.06499933769296268,1
1980-03-01 09:00:00,-0.01828541553771441,0.5007166875554421,2
1980-03-03 09:00:00,0.4487416376999542,0.11664201698320732,1
1980-03-05 09:00:00,-0.11093765123810266,-0.0635282825377697,2
1980-03-20 09:00:00,0.16561427915562313,-0.3422384234958415,1
1980-03-30 09:00:00,-0.30903933736640243,0.3810825178189816,2
1980-04-05 09:00:00,-0.3956914534630107,-0.3760605449465155,2
1980-04-17 09:00:00,0.3349376925804507,-0.13010653207573994,1
1980-04-23 09:00:00,-0.6341220965258914,-0.2679308336423185,2
1980-12-13 09:00:00,0.4780490496330006,0.1926448165891944,1
1980-12-23 09:00:00,-0.6369713683819874,0.09469535155011666,2
1981-01-27 09:00:00,0.018096535280129392,0.3189531264295256,2
1981-02-10 09:00:00,0.4983870031535001,0.24554822725140746,1
1981-02-11 09:00:00,0.4474025744889679,-0.1803036958405095,1
1981-03-01 09:00:00,0.06232365142951216,0.4385936289057107,1
1981-03-03 09:00:00,0.15981514016735027,-0.08706494991974402,1
1981-03-04 09:00:00,-0.05115454668545599,-0.3115059753583158,2
1981-04-10 09:00:00,0.4706396501038834,0.4545261540208559,1
1981-04-12 09:00:00,0.4130536040824204,0.2960594880244369,1
1981-04-13 09:00:00,0.5853382757762885,0.0745471844962569,1
1981-04-14 09:00:00,0.4237412896470495,0.09348616647540094,1
1981-05-01 09:00:00,0.1682859057903688,-0.19632290654710832,1
1981-05-28 09:00:00,-0.2311274770818588,0.15282709551225188,2
1981-12-11 09:00:00,-0.4454162227523906,0.09259705475819367,2
1982-01-29 09:00:00,-0.3156417183779738,-0.05897466825034669,2
1982-02-09 09:00:00,0.5573228135391614,0.18073195077118576,1
1982-02-17 09:00:00,0.0609826288974448,-0.10498656612710716,1
1982-02-18 09:00:00,-0.0848321237067604,-0.12761659909340492,2
1982-03-20 09:00:00,0.01811518220059812,-0.3864711902106172,1
1982-03-21 09:00:00,-0.18027640033732434,-0.37103593026978543,2
1982-03-28 09:00:00,0.6807060851409578,-0.006401981058721102,1
1982-03-29 09:00:00,0.4990876759930947,-0.0637909164264778,1
1982-05-11 09:00:00,-0.1637920176629755,0.2056456968531621,2
1982-12-08 09:00:00,0.19799640332759075,-0.22476678600961505,1
1983-01-25 09:00:00,0.5245076943376991,0.0585491776965512,1
1983-01-27 09:00:00,0.3626491307283231,0.2646041150863473,1
1983-02-27 09:00:00,0.5115145417730643,0.32271479089442073,1
1983-02-28 09:00:00,0.4318446193825328,-0.08942167188417079,1
1983-03-01 09:00:00,0.1098994123756134,-0.14770157794855934,1
1983-03-06 09:00:00,0.5385272889811274,0.33774117275862564,1
1983-03-07 09:00:00,0.5506046879140343,0.07223066033484297,1
1983-03-15 09:00:00,0.13836690265820115,0.3380496554105067,1
1983-03-20 09:00:00,-0.4876550318426442,0.6043028092882733,2
1983-03-21 09:00:00,-0.2386498437923775,0.7593973519372617,2
1983-03-24 09:00:00,-0.039654330665936766,-0.1817013053135038,2
1983-03-25 09:00:00,-0.27831480262363306,-0.33439407579808605,2
1983-04-08 09:00:00,-0.4030649832536509,0.2819537992497377,2
1983-04-09 09:00:00,-0.31258346511792817,0.4609693879601018,2
1983-04-15 09:00:00,-0.6871562255883478,0.07906100220530145,2
1983-04-16 09:00:00,-0.6954813899670844,0.2871652521798568,2
1983-04-29 09:00:00,0.0348933827179781,0.12903570793205618,1
1983-05-30 09:00:00,-0.032798459534803835,-0.1793570992874805,2
1983-12-25 09:00:00,-0.12038992944336185,0.7046394076947909,2
1983-12-26 09:00:00,0.1487745628128913,0.6233630986438495,1
1983-12-27 09:00:00,0.1825003855385845,0.2297088744890273,1
1984-01-16 09:00:00,-0.2831548389528451,0.5203801202670437,2
1984-01-17 09:00:00,-0.1104988970508054,0.543697712958581,2
1984-02-19 09:00:00,-0.6512909984220865,0.04916293335876792,2
1984-02-20 09:00:00,-0.6246759056837671,0.14524032883462235,2
1984-03-15 09:00:00,0.17795981478065367,-0.3771627838571177,1
1984-03-16 09:00:00,0.05453843525731124,-0.4413194942074528,1
1984-03-17 09:00:00,-0.14392814815879815,-0.3170009925325111,2
1984-03-27 09:00:00,0.17800683199813344,0.0032551807913762717,1
1984-03-31 09:00:00,-0.24145022480991174,-0.1593037549877476,2
1984-04-03 09:00:00,-0.5340952843556813,-0.15840905423891544,2
1984-12-07 09:00:00,0.51618914312649,0.0746485234419514,1
1984-12-09 09:00:00,0.4983567040688152,0.1276771280950359,1
1984-12-10 09:00:00,0.360863612288822,0.2296635050437658,1
1984-12-13 09:00:00,-0.09956785364116542,0.7026497404936536,2
1984-12-14 09:00:00,-0.06501557767944938,0.4362082652767282,2
1985-03-04 09:00:00,0.377695297827622,-0.2667001751772458,1
1985-03-25 09:00:00,0.05079837171896645,-0.298580814085504,1
1985-03-26 09:00:00,0.016379205320361627,-0.4075965336819361,1
1985-12-06 09:00:00,0.10951352158133563,-0.4355924184946163,1
1985-12-19 09:00:00,0.5041274365851093,0.3263597065211188,1
1985-12-20 09:00:00,0.4969796346939026,-0.058757485504092176,1
