date,EOF1,EOF2,AR_CAT
1979-12-01 09:00:00,-0.7227901030483445,-0.06276294265566534,1
1979-12-02 09:00:00,-0.4617191427968155,0.2825373805730055,1
1980-01-24 09:00:00,-0.2936468852484692,-0.1628784165294059,1
1980-02-12 09:00:00,-0.22069353474387748,0.2954311923951626,1
1980-02-13 09:00:00,0.1583740025706532,0.10045282254256456,2
1980-02-25 09:00:00,-0.4647404279344208,-0.3380956727060874,1
1980-02-26 09:00:00,-0.2566875684649701,-0.13234904074944046,1
1980-03-01 09:00:00,0.15008279320795814,-0.5507376390568147,2
1980-03-03 09:00:00,-0.4692148951967261,-0.23678401340610755,1
1980-03-05 09:00:00,0.24061150583954,0.09289432388324544,2
1980-03-20 09:00:00,-0.35206736260706584,0.010651483699782143,1
1980-03-30 09:00:00,0.3381688306572326,-0.3888212647132668,2
1980-04-05 09:00:00,0.28023640321769444,0.14406535526739134,2
1980-04-17 09:00:00,-0.3582470021901239,-0.14004667720424846,1
1980-04-23 09:00:00,0.5558643659406931,0.09622946471189284,2
1980-12-13 09:00:00,-0.4281885667063041,-0.1349774239385113,1
1980-12-23 09:00:00,0.6996376973160223,0.02472688275109541,2
1981-01-27 09:00:00,-0.049611280741082314,-0.4489757973517412,1
1981-02-10 09:00:00,-0.43044744951330605,-0.3730290704164307,1
1981-02-11 09:00:00,-0.4805535948320491,0.12727495268014674,1
1981-03-01 09:00:00,0.03671312631203613,-0.4790269154030792,2
1981-03-03 09:00:00,-0.2881010426180902,-0.13492168167203172,1
1981-03-04 09:00:00,-0.12394878737546547,0.26819724658884275,1
1981-04-10 09:00:00,-0.4184135452159545,-0.3566680316225673,1
1981-04-12 09:00:00,-0.383977506551316,-0.3614494359658612,1
1981-04-13 09:00:00,-0.5872645042634965,-0.06279015570625003,1
1981-04-14 09:00:00,-0.4055848895364141,0.03781637468940348,1
1981-05-01 09:00:00,-0.284620679511831,-0.19678956733891773,1
1981-05-28 09:00:00,0.2446712304857427,-0.2251173770342163,2
1981-12-11 09:00:00,0.4519528447956576,-0.23775535246080695,2
1982-01-29 09:00:00,0.2431824755150365,-0.1481287287382228,2
1982-02-09 09:00:00,-0.5539193345443884,-0.0599702948064668,1
1982-02-17 09:00:00,0.016229007040593504,0.02066761915796824,2
1982-02-18 09:00:00,0.12971993104241278,0.2608406614875546,2
1982-03-20 09:00:00,-0.2649789842994125,0.2848006845953497,1
1982-03-21 09:00:00,-0.012831386472691513,0.3216848217659649,1
1982-03-28 09:00:00,-0.6846868830728737,0.026081225234075592,1
1982-03-29 09:00:00,-0.5317807323987002,0.19206797440445372,1
1982-05-11 09:00:00,0.32455366345956,-0.07308695778235037,2
1982-12-08 09:00:00,-0.1890194263134621,0.3909638091676498,1
1983-01-25 09:00:00,-0.53516947636305,0.02406467743415034,1
1983-01-27 09:00:00,-0.3256305051401697,0.08001851313536118,1
1983-02-27 09:00:00,-0.5306498056922201,-0.4010724560695599,1
1983-02-28 09:00:00,-0.5514261167247514,0.12144564213335997,1
1983-03-01 09:00:00,-0.2261316593105052,0.17406191729633136,1
1983-03-06 09:00:00,-0.4866278136818448,-0.4921764263388465,1
1983-03-07 09:00:00,-0.5885842685522149,-0.02943464676928871,1
1983-03-15 09:00:00,-0.038693597267159485,-0.3069322075191022,1
1983-03-20 09:00:00,0.6584001145565112,-0.2663084952497772,2
1983-03-21 09:00:00,0.44627156217681496,-0.5348606269555645,2
1983-03-24 09:00:00,0.10009462953816492,0.44272885844299,2
1983-03-25 09:00:00,0.3313352802887091,0.5234429406368327,2
1983-04-08 09:00:00,0.5458675452850231,0.08764766417546366,2
1983-04-09 09:00:00,0.5222087542724424,-0.019818696118979337,2
1983-04-15 09:00:00,0.7202953045883664,0.23376512982292624,2
1983-04-16 09:00:00,0.789457232521558,0.0115613142539313,2
1983-04-29 09:00:00,0.07357971203843068,0.07569189328717085,2
1983-05-30 09:00:00,-0.07019146271363895,0.08292977377495568,1
1983-12-25 09:00:00,0.4512206256641909,-0.34940715623112345,2
1983-12-26 09:00:00,0.09568412311958416,-0.4322745571450016,2
1983-12-27 09:00:00,-0.1595095001448296,0.007691345410866754,1
1984-01-16 09:00:00,0.4153777129720508,-0.3586408014877866,2
1984-01-17 09:00:00,0.3470460714779123,-0.30138831348167283,2
1984-02-19 09:00:00,0.6487419420437014,0.04471708264635391,2
1984-02-20 09:00:00,0.6468505304237107,-0.0666498943320095,2
1984-03-15 09:00:00,-0.30038384543880103,0.06292865904373322,1
